Run_ID,n_rows,t_start,t_end,dt_mean,pos_rms,vel_rms,pos_peak_abs,vel_peak_abs,ctrl_rms,err_pos_rms,err_vel_rms,vel_energy
EX-001-R002,3601,0.0,59.983333,0.016666666574048347,1.1036200051690954,0.5176515522767388,1.4630330277915806,3.241433433241997,1.109878137055972,0.11019622308135162,1.1615878450647685,16.077787685125188
EX-001-R003,3601,0.0,59.983333,0.016666666574048347,4.767226354170765,1.077615038264103,6.199647228131049,1.4297022606312126,1.109878137055972,4.96604679932901,0.2326653080503422,69.67524985438419
