Run_ID,OMEGA,n_rows,t_start,t_end,dt_mean,pos_rms,vel_rms,pos_peak_abs,vel_peak_abs,ctrl_rms,err_pos_rms,err_vel_rms,vel_energy
EX-001-R007,2.0,3601,0.0,59.983333,0.016666666574048347,1.045879036073755,0.4530855799062268,1.3899388185305135,0.7604445725034797,1.109878137055972,0.452314136252047,1.0029412857134725,12.317192494689827
EX-001-R008,6.0,3601,0.0,59.983333,0.016666666574048347,1.0978006184391076,0.502556061962537,1.4568995760919832,2.254448006397575,1.109878137055972,0.16124127347431286,1.1344986185964183,15.153755640706665
EX-001-R009,12.0,3601,0.0,59.983333,0.016666666574048347,1.1053025512091175,0.5310806164539285,1.4641059709833164,4.620030228795803,1.109878137055972,0.08125643218564645,1.1788335556911693,16.922797176343384
