Run_ID,ZETA,n_rows,t_start,t_end,dt_mean,pos_rms,vel_rms,pos_peak_abs,vel_peak_abs,ctrl_rms,err_pos_rms,err_vel_rms,vel_energy
EX-001-R004,0.2,3601,0.0,59.983333,0.016666666574048347,1.1132284158117167,0.6357818279320582,1.535563185996916,6.1336556926905335,1.109878137055972,0.054674327125491744,1.2507281727079214,24.253111828940742
EX-001-R005,1.0,3601,0.0,59.983333,0.016666666574048347,1.1018755617714373,0.513021890755616,1.4610468255391407,3.0276441617767764,1.109878137055972,0.12158553400629234,1.1548840906283036,15.791487535913152
EX-001-R006,1.5,3601,0.0,59.983333,0.016666666574048347,1.0915950826724317,0.4957477544368112,1.448422358184587,2.263663462183811,1.109878137055972,0.1784087396487339,1.124744424076162,14.745950079803753
