Run_ID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,Drive,Snap,Glare
EX-001-R005,0.583333,0.178268,0.942644,0.177175,0.461819,0.297316,0.454960,0.287549,0.989385,0.284497
EX-001-R005,0.600000,0.185997,0.947098,0.184780,0.463736,0.267234,0.456333,0.295520,0.988771,0.292202
EX-001-R005,0.616667,0.193753,0.951093,0.192404,0.465379,0.239750,0.457408,0.303471,0.988140,0.299872
EX-001-R005,0.633333,0.201533,0.954671,0.200040,0.466769,0.214641,0.458208,0.311401,0.987491,0.307506
EX-001-R005,0.650000,0.209331,0.957866,0.207686,0.467925,0.191702,0.458752,0.319309,0.986826,0.315102
EX-001-R005,0.666667,0.217146,0.960712,0.215337,0.468866,0.170744,0.459057,0.327195,0.986143,0.322661
EX-001-R005,0.683333,0.224973,0.963238,0.222990,0.469608,0.151593,0.459142,0.335058,0.985443,0.330181
EX-001-R005,0.700000,0.232809,0.965473,0.230640,0.470166,0.134089,0.459019,0.342898,0.984727,0.337661
EX-001-R005,0.716667,0.240651,0.967441,0.238285,0.470554,0.118086,0.458705,0.350714,0.983993,0.345100
EX-001-R005,0.733333,0.248498,0.969165,0.245922,0.470785,0.103450,0.458210,0.358506,0.983241,0.352498
EX-001-R005,0.750000,0.256345,0.970666,0.253548,0.470869,0.090059,0.457547,0.366273,0.982473,0.359853
EX-001-R005,0.766667,0.264192,0.971963,0.261160,0.470817,0.077800,0.456727,0.374014,0.981688,0.367165
EX-001-R005,0.783333,0.272036,0.973072,0.268756,0.470638,0.066571,0.455758,0.381729,0.980886,0.374433
EX-001-R005,0.800000,0.279875,0.974010,0.276333,0.470342,0.056279,0.454649,0.389418,0.980067,0.381656
EX-001-R005,0.816667,0.287708,0.974791,0.283890,0.469936,0.046839,0.453409,0.397080,0.979230,0.388833
EX-001-R005,0.833333,0.295531,0.975427,0.291424,0.469427,0.038174,0.452045,0.404715,0.978377,0.395963
EX-001-R005,0.850000,0.303345,0.975931,0.298934,0.468822,0.030212,0.450563,0.412321,0.977507,0.403046
EX-001-R005,0.866667,0.311147,0.976312,0.306416,0.468126,0.022890,0.448970,0.419898,0.976619,0.410081
EX-001-R005,0.883333,0.318936,0.976581,0.313871,0.467345,0.016149,0.447271,0.427447,0.975715,0.417066
EX-001-R005,0.900000,0.326711,0.976747,0.321295,0.466484,0.009936,0.445472,0.434966,0.974794,0.424002
EX-001-R005,0.916667,0.334470,0.976817,0.328688,0.465548,0.004203,0.443577,0.442454,0.973856,0.430887
EX-001-R005,0.933333,0.342213,0.976799,0.336048,0.464540,-0.001095,0.441590,0.449912,0.972901,0.437720
EX-001-R005,0.950000,0.349937,0.976699,0.343373,0.463463,-0.005997,0.439515,0.457338,0.971929,0.444501
EX-001-R005,0.966667,0.357642,0.976523,0.350663,0.462323,-0.010540,0.437356,0.464733,0.970940,0.451228
EX-001-R005,0.983333,0.365328,0.976277,0.357915,0.461120,-0.014757,0.435117,0.472096,0.969935,0.457902
EX-001-R005,1.000000,0.372992,0.975966,0.365128,0.459859,-0.018678,0.432799,0.479426,0.968912,0.464521
EX-001-R005,1.016667,0.380634,0.975594,0.372301,0.458542,-0.022329,0.430407,0.486722,0.967873,0.471085
EX-001-R005,1.033333,0.388254,0.975165,0.379434,0.457171,-0.025737,0.427943,0.493985,0.966817,0.477593
EX-001-R005,1.050000,0.395850,0.974683,0.386524,0.455749,-0.028922,0.425408,0.501213,0.965744,0.484044
EX-001-R005,1.066667,0.403421,0.974151,0.393571,0.454276,-0.031906,0.422806,0.508407,0.964655,0.490437
EX-001-R005,1.083333,0.410967,0.973573,0.400573,0.452756,-0.034708,0.420139,0.515565,0.963548,0.496772
EX-001-R005,1.100000,0.418487,0.972950,0.407530,0.451190,-0.037343,0.417408,0.522687,0.962425,0.503047
EX-001-R005,1.116667,0.425980,0.972286,0.414440,0.449578,-0.039827,0.414615,0.529773,0.961285,0.509263
EX-001-R005,1.133333,0.433445,0.971584,0.421303,0.447923,-0.042175,0.411762,0.536823,0.960129,0.515419
EX-001-R005,1.150000,0.440882,0.970844,0.428117,0.446226,-0.044398,0.408850,0.543835,0.958956,0.521514
EX-001-R005,1.166667,0.448290,0.970068,0.434882,0.444488,-0.046508,0.405881,0.550809,0.957766,0.527546
EX-001-R005,1.183333,0.455669,0.969260,0.441596,0.442710,-0.048515,0.402857,0.557745,0.956560,0.533516
EX-001-R005,1.200000,0.463017,0.968419,0.448259,0.440892,-0.050429,0.399778,0.564642,0.955336,0.539424
EX-001-R005,1.216667,0.470334,0.967548,0.454870,0.439037,-0.052259,0.396646,0.571501,0.954097,0.545267
EX-001-R005,1.233333,0.477620,0.966648,0.461427,0.437144,-0.054011,0.393461,0.578319,0.952841,0.551046
EX-001-R005,1.250000,0.484874,0.965720,0.467931,0.435215,-0.055694,0.390226,0.585097,0.951568,0.556760
EX-001-R005,1.266667,0.492094,0.964765,0.474380,0.433250,-0.057313,0.386941,0.591835,0.950279,0.562408
EX-001-R005,1.283333,0.499282,0.963784,0.480774,0.431249,-0.058874,0.383608,0.598531,0.948973,0.567990
EX-001-R005,1.300000,0.506435,0.962777,0.487111,0.429214,-0.060383,0.380226,0.605186,0.947651,0.573505
EX-001-R005,1.316667,0.513555,0.961746,0.493391,0.427145,-0.061843,0.376798,0.611799,0.946312,0.578953
EX-001-R005,1.333333,0.520639,0.960692,0.499613,0.425043,-0.063261,0.373323,0.618370,0.944957,0.584333
EX-001-R005,1.350000,0.527687,0.959615,0.505776,0.422907,-0.064638,0.369804,0.624897,0.943585,0.589644
EX-001-R005,1.366667,0.534699,0.958515,0.511880,0.420739,-0.065980,0.366240,0.631381,0.942198,0.594886
EX-001-R005,1.383333,0.541675,0.957394,0.517924,0.418539,-0.067288,0.362633,0.637822,0.940793,0.600058
EX-001-R005,1.400000,0.548613,0.956251,0.523907,0.416308,-0.068567,0.358983,0.644218,0.939373,0.605161
EX-001-R005,1.416667,0.555514,0.955087,0.529829,0.414045,-0.069819,0.355291,0.650569,0.937936,0.610192
EX-001-R005,1.433333,0.562377,0.953903,0.535688,0.411751,-0.071045,0.351559,0.656875,0.936483,0.615152
EX-001-R005,1.450000,0.569201,0.952699,0.541484,0.409427,-0.072249,0.347786,0.663135,0.935013,0.620040
EX-001-R005,1.466667,0.575985,0.951475,0.547217,0.407072,-0.073432,0.343973,0.669350,0.933528,0.624857
EX-001-R005,1.483333,0.582730,0.950232,0.552886,0.404688,-0.074596,0.340122,0.675518,0.932026,0.629600
EX-001-R005,1.500000,0.589434,0.948969,0.558490,0.402274,-0.075743,0.336233,0.681639,0.930508,0.634270
EX-001-R005,1.516667,0.596098,0.947688,0.564028,0.399831,-0.076874,0.332306,0.687712,0.928973,0.638867
EX-001-R005,1.533333,0.602721,0.946388,0.569501,0.397359,-0.077990,0.328342,0.693738,0.927423,0.643389
EX-001-R005,1.550000,0.609302,0.945070,0.574906,0.394858,-0.079093,0.324343,0.699716,0.925857,0.647837
EX-001-R005,1.566667,0.615841,0.943734,0.580245,0.392329,-0.080184,0.320308,0.705645,0.924274,0.652210
EX-001-R005,1.583333,0.622337,0.942379,0.585515,0.389771,-0.081264,0.316239,0.711525,0.922676,0.656507
EX-001-R005,1.600000,0.628790,0.941007,0.590718,0.387186,-0.082333,0.312136,0.717356,0.921061,0.660729
EX-001-R005,1.616667,0.635200,0.939617,0.595851,0.384573,-0.083393,0.308000,0.723137,0.919430,0.664874
EX-001-R005,1.633333,0.641565,0.938210,0.600915,0.381933,-0.084444,0.303832,0.728868,0.917784,0.668943
EX-001-R005,1.650000,0.647886,0.936785,0.605909,0.379266,-0.085486,0.299631,0.734548,0.916121,0.672935
EX-001-R005,1.666667,0.654162,0.935343,0.610832,0.376572,-0.086521,0.295400,0.740177,0.914443,0.676850
EX-001-R005,1.683333,0.660393,0.933884,0.615684,0.373851,-0.087550,0.291138,0.745755,0.912749,0.680687
EX-001-R005,1.700000,0.666578,0.932408,0.620465,0.371104,-0.088571,0.286846,0.751280,0.911039,0.684446
EX-001-R005,1.716667,0.672717,0.930915,0.625174,0.368330,-0.089587,0.282526,0.756754,0.909313,0.688126
EX-001-R005,1.733333,0.678809,0.929405,0.629810,0.365531,-0.090597,0.278177,0.762175,0.907571,0.691728
EX-001-R005,1.750000,0.684854,0.927878,0.634374,0.362706,-0.091601,0.273800,0.767544,0.905814,0.695251
EX-001-R005,1.766667,0.690852,0.926335,0.638863,0.359855,-0.092601,0.269397,0.772858,0.904041,0.698695
EX-001-R005,1.783333,0.696802,0.924775,0.643280,0.356979,-0.093596,0.264967,0.778120,0.902252,0.702060
EX-001-R005,1.800000,0.702703,0.923198,0.647621,0.354078,-0.094586,0.260512,0.783327,0.900447,0.705344
EX-001-R005,1.816667,0.708555,0.921605,0.651889,0.351153,-0.095573,0.256031,0.788480,0.898627,0.708549
EX-001-R005,1.833333,0.714359,0.919996,0.656081,0.348203,-0.096555,0.251527,0.793578,0.896791,0.711674
EX-001-R005,1.850000,0.720113,0.918371,0.660197,0.345228,-0.097534,0.246999,0.798621,0.894940,0.714718
EX-001-R005,1.866667,0.725816,0.916729,0.664238,0.342229,-0.098509,0.242448,0.803608,0.893073,0.717681
EX-001-R005,1.883333,0.731470,0.915071,0.668203,0.339206,-0.099481,0.237875,0.808540,0.891191,0.720563
EX-001-R005,1.900000,0.737073,0.913397,0.672091,0.336160,-0.100449,0.233281,0.813416,0.889293,0.723364
EX-001-R005,1.916667,0.742624,0.911706,0.675902,0.333090,-0.101414,0.228666,0.818235,0.887379,0.726085
EX-001-R005,1.933333,0.748124,0.910000,0.679636,0.329997,-0.102376,0.224031,0.822997,0.885451,0.728723
EX-001-R005,1.950000,0.753572,0.908278,0.683292,0.326881,-0.103336,0.219377,0.827702,0.883507,0.731280
EX-001-R005,1.966667,0.758968,0.906540,0.686870,0.323742,-0.104292,0.214704,0.832349,0.881547,0.733755
EX-001-R005,1.983333,0.764311,0.904786,0.690371,0.320580,-0.105246,0.210013,0.836939,0.879573,0.736149
EX-001-R005,2.000000,0.769601,0.903016,0.693792,0.317396,-0.106197,0.205305,0.841471,0.877583,0.738460
EX-001-R005,2.016667,0.774837,0.901230,0.697135,0.314191,-0.107145,0.200581,0.845944,0.875577,0.740690
EX-001-R005,2.033333,0.780020,0.899428,0.700399,0.310963,-0.108091,0.195841,0.850359,0.873557,0.742837
EX-001-R005,2.050000,0.785148,0.897611,0.703584,0.307713,-0.109034,0.191085,0.854714,0.871521,0.744902
EX-001-R005,2.066667,0.790223,0.895778,0.706689,0.304442,-0.109975,0.186316,0.859010,0.869471,0.746884
EX-001-R005,2.083333,0.795242,0.893930,0.709715,0.301150,-0.110913,0.181533,0.863247,0.867405,0.748784
EX-001-R005,2.100000,0.800206,0.892065,0.712661,0.297837,-0.111849,0.176737,0.867423,0.865324,0.750602
EX-001-R005,2.116667,0.805114,0.890186,0.715526,0.294503,-0.112782,0.171929,0.871539,0.863228,0.752337
EX-001-R005,2.133333,0.809967,0.888291,0.718311,0.291149,-0.113714,0.167109,0.875595,0.861117,0.753990
EX-001-R005,2.150000,0.814763,0.886380,0.721016,0.287775,-0.114642,0.162279,0.879590,0.858991,0.755560
EX-001-R005,2.166667,0.819502,0.884454,0.723640,0.284380,-0.115569,0.157439,0.883524,0.856851,0.757048
EX-001-R005,2.183333,0.824185,0.882512,0.726183,0.280966,-0.116493,0.152590,0.887396,0.854695,0.758453
EX-001-R005,2.200000,0.828811,0.880555,0.728645,0.277532,-0.117415,0.147732,0.891207,0.852525,0.759776
EX-001-R005,2.216667,0.833379,0.878583,0.731026,0.274079,-0.118335,0.142866,0.894956,0.850339,0.761017
EX-001-R005,2.233333,0.837889,0.876595,0.733326,0.270606,-0.119252,0.137993,0.898643,0.848139,0.762175
EX-001-R005,2.250000,0.842341,0.874593,0.735545,0.267115,-0.120167,0.133114,0.902268,0.845924,0.763250
EX-001-R005,2.266667,0.846734,0.872575,0.737682,0.263606,-0.121080,0.128229,0.905829,0.843695,0.764244
EX-001-R005,2.283333,0.851069,0.870541,0.739738,0.260078,-0.121991,0.123339,0.909328,0.841451,0.765155
EX-001-R005,2.300000,0.855344,0.868493,0.741712,0.256532,-0.122899,0.118445,0.912764,0.839192,0.765984
EX-001-R005,2.316667,0.859560,0.866430,0.743604,0.252968,-0.123805,0.113548,0.916136,0.836919,0.766732
EX-001-R005,2.333333,0.863717,0.864351,0.745415,0.249387,-0.124709,0.108648,0.919445,0.834631,0.767398
EX-001-R005,2.350000,0.867813,0.862258,0.747144,0.245788,-0.125610,0.103746,0.922690,0.832329,0.767981
EX-001-R005,2.366667,0.871850,0.860149,0.748791,0.242172,-0.126509,0.098843,0.925871,0.830012,0.768484
EX-001-R005,2.383333,0.875825,0.858026,0.750357,0.238540,-0.127406,0.093940,0.928987,0.827681,0.768905
EX-001-R005,2.400000,0.879740,0.855887,0.751841,0.234891,-0.128301,0.089036,0.932039,0.825336,0.769245
EX-001-R005,2.416667,0.883594,0.853734,0.753243,0.231225,-0.129193,0.084134,0.935026,0.822976,0.769504
EX-001-R005,2.433333,0.887386,0.851566,0.754564,0.227544,-0.130083,0.079233,0.937949,0.820602,0.769682
EX-001-R005,2.450000,0.891117,0.849383,0.755803,0.223846,-0.130971,0.074334,0.940806,0.818213,0.769780
EX-001-R005,2.466667,0.894786,0.847186,0.756960,0.220133,-0.131856,0.069439,0.943598,0.815811,0.769797
EX-001-R005,2.483333,0.898393,0.844973,0.758036,0.216405,-0.132739,0.064548,0.946324,0.813394,0.769734
EX-001-R005,2.500000,0.901937,0.842746,0.759030,0.212662,-0.133620,0.059661,0.948985,0.810963,0.769592
EX-001-R005,2.516667,0.905419,0.840505,0.759943,0.208904,-0.134498,0.054780,0.951579,0.808518,0.769369
EX-001-R005,2.533333,0.908838,0.838249,0.760775,0.205131,-0.135374,0.049904,0.954108,0.806059,0.769067
EX-001-R005,2.550000,0.912193,0.835978,0.761526,0.201345,-0.136247,0.045036,0.956570,0.803586,0.768687
EX-001-R005,2.566667,0.915486,0.833693,0.762195,0.197544,-0.137118,0.040175,0.958966,0.801099,0.768227
EX-001-R005,2.583333,0.918715,0.831393,0.762784,0.193729,-0.137987,0.035322,0.961296,0.798598,0.767689
EX-001-R005,2.600000,0.921880,0.829078,0.763292,0.189901,-0.138853,0.030478,0.963558,0.796084,0.767073
EX-001-R005,2.616667,0.924981,0.826750,0.763719,0.186060,-0.139717,0.025643,0.965754,0.793555,0.766379
EX-001-R005,2.633333,0.928017,0.824407,0.764066,0.182206,-0.140579,0.020820,0.967882,0.791013,0.765608
EX-001-R005,2.650000,0.930990,0.822050,0.764333,0.178339,-0.141438,0.016007,0.969944,0.788457,0.764759
EX-001-R005,2.666667,0.933897,0.819678,0.764520,0.174460,-0.142294,0.011206,0.971938,0.785887,0.763834
EX-001-R005,2.683333,0.936740,0.817292,0.764627,0.170569,-0.143148,0.006417,0.973864,0.783304,0.762832
EX-001-R005,2.700000,0.939518,0.814892,0.764654,0.166666,-0.144000,0.001642,0.975723,0.780707,0.761754
EX-001-R005,2.716667,0.942230,0.812478,0.764602,0.162752,-0.144849,-0.003120,0.977515,0.778096,0.760601
EX-001-R005,2.733333,0.944878,0.810050,0.764471,0.158826,-0.145695,-0.007867,0.979238,0.775472,0.759372
EX-001-R005,2.750000,0.947459,0.807608,0.764261,0.154889,-0.146539,-0.012598,0.980893,0.772835,0.758068
EX-001-R005,2.766667,0.949975,0.805151,0.763972,0.150941,-0.147380,-0.017314,0.982480,0.770184,0.756691
EX-001-R005,2.783333,0.952424,0.802681,0.763606,0.146983,-0.148219,-0.022013,0.983999,0.767520,0.755239
EX-001-R005,2.800000,0.954808,0.800197,0.763161,0.143014,-0.149055,-0.026694,0.985450,0.764842,0.753714
EX-001-R005,2.816667,0.957125,0.797698,0.762638,0.139036,-0.149889,-0.031357,0.986832,0.762151,0.752115
EX-001-R005,2.833333,0.959376,0.795186,0.762038,0.135048,-0.150720,-0.036002,0.988146,0.759447,0.750444
EX-001-R005,2.850000,0.961560,0.792661,0.761361,0.131051,-0.151548,-0.040627,0.989391,0.756730,0.748701
EX-001-R005,2.866667,0.963678,0.790121,0.760607,0.127044,-0.152374,-0.045232,0.990567,0.753999,0.746887
EX-001-R005,2.883333,0.965728,0.787568,0.759777,0.123029,-0.153197,-0.049816,0.991674,0.751256,0.745001
EX-001-R005,2.900000,0.967712,0.785001,0.758870,0.119005,-0.154017,-0.054379,0.992713,0.748499,0.743045
EX-001-R005,2.916667,0.969628,0.782420,0.757888,0.114973,-0.154835,-0.058920,0.993683,0.745730,0.741019
EX-001-R005,2.933333,0.971477,0.779826,0.756831,0.110933,-0.155650,-0.063437,0.994583,0.742947,0.738923
EX-001-R005,2.950000,0.973258,0.777218,0.755699,0.106885,-0.156463,-0.067932,0.995415,0.740152,0.736758
EX-001-R005,2.966667,0.974972,0.774597,0.754492,0.102830,-0.157272,-0.072402,0.996178,0.737344,0.734525
EX-001-R005,2.983333,0.976618,0.771963,0.753211,0.098767,-0.158079,-0.076847,0.996871,0.734523,0.732224
EX-001-R005,3.000000,0.978196,0.769314,0.751857,0.094698,-0.158883,-0.081267,0.997495,0.731689,0.729856
EX-001-R005,3.016667,0.979707,0.766653,0.750429,0.090622,-0.159685,-0.085661,0.998050,0.728842,0.727421
EX-001-R005,3.033333,0.981149,0.763978,0.748929,0.086540,-0.160483,-0.090028,0.998535,0.725983,0.724920
EX-001-R005,3.050000,0.982523,0.761290,0.747356,0.082452,-0.161279,-0.094368,0.998952,0.723111,0.722353
EX-001-R005,3.066667,0.983829,0.758589,0.745711,0.078358,-0.162072,-0.098680,0.999298,0.720227,0.719722
EX-001-R005,3.083333,0.985067,0.755875,0.743995,0.074259,-0.162862,-0.102963,0.999576,0.717330,0.717026
EX-001-R005,3.100000,0.986236,0.753147,0.742208,0.070155,-0.163650,-0.107217,0.999784,0.714421,0.714267
EX-001-R005,3.116667,0.987337,0.750407,0.740351,0.066045,-0.164434,-0.111441,0.999922,0.711499,0.711444
EX-001-R005,3.133333,0.988369,0.747653,0.738424,0.061932,-0.165216,-0.115634,0.999991,0.708565,0.708559
EX-001-R005,3.150000,0.989333,0.744887,0.736427,0.057813,-0.165995,-0.119797,0.999991,0.705619,0.705613
EX-001-R005,3.166667,0.990227,0.742107,0.734362,0.053691,-0.166771,-0.123928,0.999921,0.702660,0.702605
EX-001-R005,3.183333,0.991054,0.739315,0.732228,0.049565,-0.167544,-0.128027,0.999782,0.699690,0.699537
EX-001-R005,3.200000,0.991811,0.736509,0.730026,0.045436,-0.168314,-0.132092,0.999574,0.696707,0.696410
EX-001-R005,3.216667,0.992499,0.733691,0.727758,0.041303,-0.169081,-0.136125,0.999296,0.693712,0.693223
EX-001-R005,3.233333,0.993119,0.730861,0.725422,0.037168,-0.169845,-0.140123,0.998948,0.690705,0.689978
EX-001-R005,3.250000,0.993669,0.728017,0.723021,0.033030,-0.170607,-0.144087,0.998531,0.687686,0.686676
EX-001-R005,3.266667,0.994151,0.725161,0.720554,0.028890,-0.171365,-0.148015,0.998045,0.684655,0.683316
EX-001-R005,3.283333,0.994563,0.722292,0.718022,0.024748,-0.172120,-0.151908,0.997490,0.681612,0.679901
EX-001-R005,3.300000,0.994907,0.719411,0.715426,0.020604,-0.172873,-0.155764,0.996865,0.678557,0.676430
EX-001-R005,3.316667,0.995181,0.716518,0.712766,0.016458,-0.173622,-0.159584,0.996171,0.675490,0.672904
EX-001-R005,3.333333,0.995386,0.713611,0.710044,0.012312,-0.174369,-0.163366,0.995408,0.672412,0.669324
EX-001-R005,3.350000,0.995522,0.710693,0.707258,0.008164,-0.175112,-0.167110,0.994576,0.669322,0.665692
EX-001-R005,3.366667,0.995589,0.707762,0.704411,0.004016,-0.175852,-0.170816,0.993674,0.666221,0.662007
EX-001-R005,3.383333,0.995587,0.704819,0.701503,-0.000132,-0.176589,-0.174483,0.992704,0.663108,0.658270
EX-001-R005,3.400000,0.995515,0.701863,0.698535,-0.004280,-0.177324,-0.178110,0.991665,0.659983,0.654482
EX-001-R005,3.416667,0.995375,0.698896,0.695507,-0.008428,-0.178055,-0.181698,0.990557,0.656847,0.650644
EX-001-R005,3.433333,0.995165,0.695916,0.692419,-0.012576,-0.178783,-0.185244,0.989380,0.653700,0.646757
EX-001-R005,3.450000,0.994887,0.692924,0.689273,-0.016722,-0.179508,-0.188750,0.988134,0.650541,0.642822
EX-001-R005,3.466667,0.994539,0.689921,0.686070,-0.020868,-0.180230,-0.192214,0.986820,0.647371,0.638838
EX-001-R005,3.483333,0.994122,0.686905,0.682809,-0.025011,-0.180948,-0.195636,0.985437,0.644189,0.634808
EX-001-R005,3.500000,0.993636,0.683877,0.679492,-0.029154,-0.181664,-0.199015,0.983986,0.640997,0.630732
EX-001-R005,3.516667,0.993081,0.680837,0.676120,-0.033294,-0.182376,-0.202352,0.982466,0.637793,0.626610
EX-001-R005,3.533333,0.992457,0.677786,0.672692,-0.037432,-0.183085,-0.205645,0.980879,0.634578,0.622444
EX-001-R005,3.550000,0.991765,0.674723,0.669211,-0.041567,-0.183791,-0.208894,0.979223,0.631353,0.618235
EX-001-R005,3.566667,0.991003,0.671648,0.665676,-0.045699,-0.184494,-0.212099,0.977499,0.628116,0.613983
EX-001-R005,3.583333,0.990173,0.668561,0.662088,-0.049828,-0.185194,-0.215259,0.975707,0.624868,0.609689
EX-001-R005,3.600000,0.989273,0.665463,0.658449,-0.053954,-0.185890,-0.218374,0.973848,0.621610,0.605353
EX-001-R005,3.616667,0.988305,0.662353,0.654758,-0.058076,-0.186583,-0.221442,0.971920,0.618341,0.600978
EX-001-R005,3.633333,0.987269,0.659232,0.651017,-0.062194,-0.187273,-0.224465,0.969926,0.615061,0.596563
EX-001-R005,3.650000,0.986164,0.656100,0.647226,-0.066307,-0.187960,-0.227442,0.967864,0.611770,0.592110
EX-001-R005,3.666667,0.984990,0.652955,0.643387,-0.070416,-0.188643,-0.230371,0.965735,0.608469,0.587619
EX-001-R005,3.683333,0.983748,0.649800,0.639499,-0.074520,-0.189324,-0.233253,0.963538,0.605157,0.583092
EX-001-R005,3.700000,0.982438,0.646633,0.635564,-0.078619,-0.190000,-0.236087,0.961275,0.601835,0.578529
EX-001-R005,3.716667,0.981059,0.643455,0.631583,-0.082713,-0.190674,-0.238873,0.958945,0.598502,0.573930
EX-001-R005,3.733333,0.979613,0.640266,0.627556,-0.086801,-0.191344,-0.241611,0.956549,0.595159,0.569298
EX-001-R005,3.750000,0.978098,0.637066,0.623484,-0.090882,-0.192011,-0.244299,0.954086,0.591805,0.564633
EX-001-R005,3.766667,0.976515,0.633855,0.619369,-0.094958,-0.192675,-0.246939,0.951557,0.588441,0.559935
EX-001-R005,3.783333,0.974865,0.630633,0.615210,-0.099026,-0.193335,-0.249529,0.948961,0.585067,0.555206
EX-001-R005,3.800000,0.973147,0.627400,0.611009,-0.103088,-0.193992,-0.252069,0.946300,0.581683,0.550447
EX-001-R005,3.816667,0.971361,0.624155,0.606766,-0.107143,-0.194646,-0.254558,0.943573,0.578289,0.545658
EX-001-R005,3.833333,0.969508,0.620901,0.602483,-0.111190,-0.195296,-0.256997,0.940781,0.574885,0.540840
EX-001-R005,3.850000,0.967587,0.617635,0.598160,-0.115230,-0.195943,-0.259385,0.937923,0.571470,0.535995
EX-001-R005,3.866667,0.965600,0.614358,0.593798,-0.119262,-0.196586,-0.261721,0.935000,0.568046,0.531123
EX-001-R005,3.883333,0.963545,0.611071,0.589398,-0.123285,-0.197226,-0.264007,0.932012,0.564612,0.526225
