Run_ID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,Drive,Snap,Glare
EX-001-R009,0.333333,0.096777,0.915898,0.096582,0.449862,0.714756,0.447786,0.165896,0.996530,0.165320
EX-001-R009,0.350000,0.104369,0.926256,0.104134,0.455512,0.621517,0.453136,0.174108,0.996174,0.173442
EX-001-R009,0.366667,0.112042,0.935253,0.111762,0.460361,0.539819,0.457662,0.182308,0.995802,0.181543
EX-001-R009,0.383333,0.119783,0.943058,0.119453,0.464506,0.468271,0.461460,0.190495,0.995411,0.189621
EX-001-R009,0.400000,0.127584,0.949818,0.127196,0.468030,0.405633,0.464613,0.198669,0.995004,0.197677
EX-001-R009,0.416667,0.135434,0.955665,0.134983,0.471008,0.350807,0.467197,0.206830,0.994580,0.205708
EX-001-R009,0.433333,0.143326,0.960712,0.142804,0.473504,0.302818,0.469275,0.214975,0.994138,0.213715
EX-001-R009,0.450000,0.151252,0.965059,0.150653,0.475576,0.260810,0.470905,0.223106,0.993679,0.221696
EX-001-R009,0.466667,0.159206,0.968793,0.158522,0.477273,0.224029,0.472137,0.231222,0.993202,0.229650
EX-001-R009,0.483333,0.167184,0.971990,0.166405,0.478639,0.191815,0.473013,0.239321,0.992709,0.237576
EX-001-R009,0.500000,0.175179,0.974716,0.174298,0.479712,0.163588,0.473572,0.247404,0.992198,0.245474
EX-001-R009,0.516667,0.183188,0.977030,0.182196,0.480524,0.138841,0.473847,0.255470,0.991670,0.253341
EX-001-R009,0.533333,0.191206,0.978982,0.190093,0.481106,0.117130,0.473867,0.263517,0.991124,0.261178
EX-001-R009,0.550000,0.199231,0.980617,0.197988,0.481481,0.098068,0.473658,0.271547,0.990562,0.268984
EX-001-R009,0.566667,0.207259,0.981972,0.205875,0.481673,0.081317,0.473241,0.279558,0.989982,0.276757
EX-001-R009,0.583333,0.215287,0.983082,0.213752,0.481700,0.066582,0.472637,0.287549,0.989385,0.284497
EX-001-R009,0.600000,0.223313,0.983975,0.221617,0.481580,0.053603,0.471861,0.295520,0.988771,0.292202
EX-001-R009,0.616667,0.231336,0.984678,0.229465,0.481326,0.042157,0.470929,0.303471,0.988140,0.299872
EX-001-R009,0.633333,0.239351,0.985212,0.237296,0.480952,0.032047,0.469854,0.311401,0.987491,0.307506
EX-001-R009,0.650000,0.247359,0.985597,0.245107,0.480469,0.023101,0.468646,0.319309,0.986826,0.315102
EX-001-R009,0.666667,0.255357,0.985850,0.252896,0.479887,0.015172,0.467317,0.327195,0.986143,0.322661
EX-001-R009,0.683333,0.263344,0.985985,0.260660,0.479213,0.008128,0.465874,0.335058,0.985443,0.330181
EX-001-R009,0.700000,0.271318,0.986016,0.268399,0.478457,0.001855,0.464325,0.342898,0.984727,0.337661
EX-001-R009,0.716667,0.279279,0.985954,0.276110,0.477623,-0.003744,0.462677,0.350714,0.983993,0.345100
EX-001-R009,0.733333,0.287224,0.985808,0.283793,0.476718,-0.008756,0.460936,0.358506,0.983241,0.352498
EX-001-R009,0.750000,0.295153,0.985587,0.291444,0.475747,-0.013257,0.459107,0.366273,0.982473,0.359853
EX-001-R009,0.766667,0.303065,0.985298,0.299064,0.474714,-0.017311,0.457194,0.374014,0.981688,0.367165
EX-001-R009,0.783333,0.310959,0.984949,0.306651,0.473622,-0.020977,0.455201,0.381729,0.980886,0.374433
EX-001-R009,0.800000,0.318833,0.984544,0.314203,0.472476,-0.024304,0.453133,0.389418,0.980067,0.381656
EX-001-R009,0.816667,0.326688,0.984088,0.321720,0.471278,-0.027335,0.450991,0.397080,0.979230,0.388833
EX-001-R009,0.833333,0.334522,0.983586,0.329199,0.470030,-0.030108,0.448780,0.404715,0.978377,0.395963
EX-001-R009,0.850000,0.342334,0.983042,0.336641,0.468735,-0.032656,0.446501,0.412321,0.977507,0.403046
EX-001-R009,0.866667,0.350124,0.982459,0.344044,0.467395,-0.035008,0.444156,0.419898,0.976619,0.410081
EX-001-R009,0.883333,0.357891,0.981839,0.351406,0.466011,-0.037189,0.441748,0.427447,0.975715,0.417066
EX-001-R009,0.900000,0.365634,0.981185,0.358727,0.464586,-0.039221,0.439279,0.434966,0.974794,0.424002
EX-001-R009,0.916667,0.373353,0.980500,0.366007,0.463119,-0.041122,0.436749,0.442454,0.973856,0.430887
EX-001-R009,0.933333,0.381046,0.979785,0.373243,0.461614,-0.042910,0.434161,0.449912,0.972901,0.437720
EX-001-R009,0.950000,0.388714,0.979041,0.380434,0.460069,-0.044599,0.431516,0.457338,0.971929,0.444501
EX-001-R009,0.966667,0.396356,0.978271,0.387581,0.458488,-0.046202,0.428815,0.464733,0.970940,0.451228
EX-001-R009,0.983333,0.403970,0.977476,0.394682,0.456869,-0.047728,0.426059,0.472096,0.969935,0.457902
EX-001-R009,1.000000,0.411557,0.976656,0.401737,0.455215,-0.049189,0.423249,0.479426,0.968912,0.464521
EX-001-R009,1.016667,0.419116,0.975813,0.408743,0.453525,-0.050592,0.420386,0.486722,0.967873,0.471085
EX-001-R009,1.033333,0.426646,0.974947,0.415701,0.451800,-0.051945,0.417471,0.493985,0.966817,0.477593
EX-001-R009,1.050000,0.434146,0.974059,0.422609,0.450042,-0.053254,0.414505,0.501213,0.965744,0.484044
EX-001-R009,1.066667,0.441617,0.973151,0.429467,0.448249,-0.054524,0.411489,0.508407,0.964655,0.490437
EX-001-R009,1.083333,0.449058,0.972221,0.436274,0.446424,-0.055760,0.408424,0.515565,0.963548,0.496772
EX-001-R009,1.100000,0.456467,0.971272,0.443030,0.444565,-0.056967,0.405309,0.522687,0.962425,0.503047
EX-001-R009,1.116667,0.463845,0.970303,0.449732,0.442674,-0.058148,0.402147,0.529773,0.961285,0.509263
EX-001-R009,1.133333,0.471191,0.969314,0.456381,0.440751,-0.059306,0.398937,0.536823,0.960129,0.515419
EX-001-R009,1.150000,0.478504,0.968307,0.462976,0.438796,-0.060444,0.395680,0.543835,0.958956,0.521514
EX-001-R009,1.166667,0.485784,0.967281,0.469515,0.436810,-0.061565,0.392377,0.550809,0.957766,0.527546
EX-001-R009,1.183333,0.493031,0.966236,0.475999,0.434792,-0.062670,0.389029,0.557745,0.956560,0.533516
EX-001-R009,1.200000,0.500243,0.965174,0.482426,0.432743,-0.063762,0.385636,0.564642,0.955336,0.539424
EX-001-R009,1.216667,0.507421,0.964093,0.488796,0.430664,-0.064842,0.382199,0.571501,0.954097,0.545267
EX-001-R009,1.233333,0.514563,0.962994,0.495108,0.428554,-0.065911,0.378718,0.578319,0.952841,0.551046
EX-001-R009,1.250000,0.521670,0.961878,0.501362,0.426413,-0.066970,0.375195,0.585097,0.951568,0.556760
EX-001-R009,1.266667,0.528741,0.960745,0.507555,0.424243,-0.068021,0.371628,0.591835,0.950279,0.562408
EX-001-R009,1.283333,0.535775,0.959594,0.513689,0.422043,-0.069065,0.368020,0.598531,0.948973,0.567990
EX-001-R009,1.300000,0.542772,0.958425,0.519762,0.419813,-0.070102,0.364371,0.605186,0.947651,0.573505
EX-001-R009,1.316667,0.549731,0.957240,0.525773,0.417553,-0.071133,0.360682,0.611799,0.946312,0.578953
EX-001-R009,1.333333,0.556652,0.956037,0.531722,0.415265,-0.072158,0.356952,0.618370,0.944957,0.584333
EX-001-R009,1.350000,0.563535,0.954817,0.537609,0.412947,-0.073179,0.353183,0.624897,0.943585,0.589644
EX-001-R009,1.366667,0.570378,0.953581,0.543432,0.410600,-0.074195,0.349375,0.631381,0.942198,0.594886
EX-001-R009,1.383333,0.577182,0.952327,0.549191,0.408225,-0.075207,0.345529,0.637822,0.940793,0.600058
EX-001-R009,1.400000,0.583946,0.951057,0.554885,0.405821,-0.076215,0.341645,0.644218,0.939373,0.605161
EX-001-R009,1.416667,0.590669,0.949770,0.560513,0.403389,-0.077220,0.337724,0.650569,0.937936,0.610192
EX-001-R009,1.433333,0.597351,0.948466,0.566076,0.400929,-0.078222,0.333767,0.656875,0.936483,0.615152
EX-001-R009,1.450000,0.603991,0.947146,0.571572,0.398440,-0.079221,0.329775,0.663135,0.935013,0.620040
EX-001-R009,1.466667,0.610590,0.945809,0.577002,0.395924,-0.080217,0.325746,0.669350,0.933528,0.624857
EX-001-R009,1.483333,0.617147,0.944456,0.582363,0.393381,-0.081210,0.321684,0.675518,0.932026,0.629600
EX-001-R009,1.500000,0.623660,0.943086,0.587656,0.390810,-0.082201,0.317587,0.681639,0.930508,0.634270
EX-001-R009,1.516667,0.630130,0.941699,0.592880,0.388212,-0.083190,0.313458,0.687712,0.928973,0.638867
EX-001-R009,1.533333,0.636557,0.940296,0.598035,0.385586,-0.084176,0.309295,0.693738,0.927423,0.643389
EX-001-R009,1.550000,0.642939,0.938877,0.603120,0.382934,-0.085161,0.305101,0.699716,0.925857,0.647837
EX-001-R009,1.566667,0.649277,0.937441,0.608135,0.380256,-0.086143,0.300875,0.705645,0.924274,0.652210
EX-001-R009,1.583333,0.655569,0.935989,0.613079,0.377551,-0.087123,0.296618,0.711525,0.922676,0.656507
EX-001-R009,1.600000,0.661816,0.934521,0.617951,0.374819,-0.088101,0.292331,0.717356,0.921061,0.660729
EX-001-R009,1.616667,0.668017,0.933036,0.622751,0.372062,-0.089077,0.288015,0.723137,0.919430,0.664874
EX-001-R009,1.633333,0.674172,0.931535,0.627479,0.369279,-0.090052,0.283670,0.728868,0.917784,0.668943
EX-001-R009,1.650000,0.680280,0.930018,0.632134,0.366470,-0.091024,0.279297,0.734548,0.916121,0.672935
EX-001-R009,1.666667,0.686340,0.928485,0.636715,0.363636,-0.091995,0.274896,0.740177,0.914443,0.676850
EX-001-R009,1.683333,0.692353,0.926936,0.641223,0.360776,-0.092963,0.270469,0.745755,0.912749,0.680687
EX-001-R009,1.700000,0.698318,0.925370,0.645657,0.357891,-0.093930,0.266015,0.751280,0.911039,0.684446
EX-001-R009,1.716667,0.704234,0.923788,0.650016,0.354982,-0.094895,0.261536,0.756754,0.909313,0.688126
EX-001-R009,1.733333,0.710102,0.922191,0.654300,0.352047,-0.095859,0.257032,0.762175,0.907571,0.691728
EX-001-R009,1.750000,0.715920,0.920577,0.658508,0.349089,-0.096820,0.252504,0.767544,0.905814,0.695251
EX-001-R009,1.766667,0.721688,0.918947,0.662640,0.346106,-0.097780,0.247952,0.772858,0.904041,0.698695
EX-001-R009,1.783333,0.727407,0.917302,0.666697,0.343099,-0.098738,0.243378,0.778120,0.902252,0.702060
EX-001-R009,1.800000,0.733074,0.915640,0.670676,0.340068,-0.099694,0.238781,0.783327,0.900447,0.705344
EX-001-R009,1.816667,0.738691,0.913963,0.674579,0.337014,-0.100648,0.234163,0.788480,0.898627,0.708549
EX-001-R009,1.833333,0.744257,0.912269,0.678405,0.333936,-0.101601,0.229524,0.793578,0.896791,0.711674
EX-001-R009,1.850000,0.749771,0.910560,0.682152,0.330835,-0.102551,0.224866,0.798621,0.894940,0.714718
EX-001-R009,1.866667,0.755233,0.908835,0.685822,0.327711,-0.103500,0.220188,0.803608,0.893073,0.717681
EX-001-R009,1.883333,0.760642,0.907094,0.689414,0.324564,-0.104447,0.215491,0.808540,0.891191,0.720563
EX-001-R009,1.900000,0.765999,0.905338,0.692927,0.321395,-0.105393,0.210777,0.813416,0.889293,0.723364
EX-001-R009,1.916667,0.771302,0.903566,0.696361,0.318203,-0.106336,0.206045,0.818235,0.887379,0.726085
EX-001-R009,1.933333,0.776552,0.901778,0.699716,0.314989,-0.107277,0.201297,0.822997,0.885451,0.728723
EX-001-R009,1.950000,0.781748,0.899974,0.702991,0.311754,-0.108217,0.196533,0.827702,0.883507,0.731280
EX-001-R009,1.966667,0.786889,0.898155,0.706187,0.308496,-0.109154,0.191754,0.832349,0.881547,0.733755
EX-001-R009,1.983333,0.791976,0.896320,0.709303,0.305218,-0.110090,0.186961,0.836939,0.879573,0.736149
EX-001-R009,2.000000,0.797008,0.894470,0.712339,0.301918,-0.111024,0.182154,0.841471,0.877583,0.738460
EX-001-R009,2.016667,0.801985,0.892604,0.715295,0.298597,-0.111956,0.177334,0.845944,0.875577,0.740690
EX-001-R009,2.033333,0.806906,0.890722,0.718170,0.295255,-0.112886,0.172502,0.850359,0.873557,0.742837
EX-001-R009,2.050000,0.811771,0.888825,0.720964,0.291893,-0.113813,0.167658,0.854714,0.871521,0.744902
EX-001-R009,2.066667,0.816579,0.886913,0.723677,0.288511,-0.114739,0.162804,0.859010,0.869471,0.746884
EX-001-R009,2.083333,0.821331,0.884985,0.726310,0.285109,-0.115663,0.157939,0.863247,0.867405,0.748784
EX-001-R009,2.100000,0.826026,0.883042,0.728861,0.281686,-0.116585,0.153066,0.867423,0.865324,0.750602
EX-001-R009,2.116667,0.830663,0.881084,0.731330,0.278245,-0.117505,0.148183,0.871539,0.863228,0.752337
EX-001-R009,2.133333,0.835243,0.879110,0.733719,0.274784,-0.118423,0.143293,0.875595,0.861117,0.753990
EX-001-R009,2.150000,0.839765,0.877121,0.736025,0.271303,-0.119339,0.138396,0.879590,0.858991,0.755560
EX-001-R009,2.166667,0.844228,0.875117,0.738250,0.267804,-0.120252,0.133492,0.883524,0.856851,0.757048
EX-001-R009,2.183333,0.848633,0.873097,0.740393,0.264287,-0.121164,0.128583,0.887396,0.854695,0.758453
EX-001-R009,2.200000,0.852979,0.871063,0.742454,0.260751,-0.122074,0.123669,0.891207,0.852525,0.759776
EX-001-R009,2.216667,0.857265,0.869013,0.744433,0.257197,-0.122981,0.118751,0.894956,0.850339,0.761017
EX-001-R009,2.233333,0.861492,0.866948,0.746331,0.253625,-0.123886,0.113829,0.898643,0.848139,0.762175
EX-001-R009,2.250000,0.865660,0.864869,0.748146,0.250035,-0.124789,0.108905,0.902268,0.845924,0.763250
EX-001-R009,2.266667,0.869767,0.862774,0.749879,0.246429,-0.125690,0.103978,0.905829,0.843695,0.764244
EX-001-R009,2.283333,0.873814,0.860664,0.751530,0.242805,-0.126589,0.099050,0.909328,0.841451,0.765155
EX-001-R009,2.300000,0.877800,0.858539,0.753098,0.239164,-0.127485,0.094122,0.912764,0.839192,0.765984
EX-001-R009,2.316667,0.881725,0.856400,0.754585,0.235506,-0.128380,0.089194,0.916136,0.836919,0.766732
EX-001-R009,2.333333,0.885589,0.854245,0.755989,0.231832,-0.129272,0.084267,0.919445,0.834631,0.767398
EX-001-R009,2.350000,0.889391,0.852076,0.757312,0.228142,-0.130162,0.079342,0.922690,0.832329,0.767981
EX-001-R009,2.366667,0.893132,0.849892,0.758552,0.224437,-0.131049,0.074419,0.925871,0.830012,0.768484
EX-001-R009,2.383333,0.896810,0.847693,0.759710,0.220715,-0.131935,0.069499,0.928987,0.827681,0.768905
EX-001-R009,2.400000,0.900426,0.845479,0.760787,0.216979,-0.132818,0.064583,0.932039,0.825336,0.769245
EX-001-R009,2.416667,0.903980,0.843251,0.761781,0.213227,-0.133698,0.059672,0.935026,0.822976,0.769504
EX-001-R009,2.433333,0.907471,0.841008,0.762694,0.209460,-0.134577,0.054766,0.937949,0.820602,0.769682
EX-001-R009,2.450000,0.910899,0.838750,0.763525,0.205679,-0.135453,0.049866,0.940806,0.818213,0.769780
EX-001-R009,2.466667,0.914264,0.836478,0.764275,0.201884,-0.136326,0.044972,0.943598,0.815811,0.769797
EX-001-R009,2.483333,0.917565,0.834191,0.764943,0.198074,-0.137198,0.040087,0.946324,0.813394,0.769734
EX-001-R009,2.500000,0.920803,0.831890,0.765529,0.194251,-0.138067,0.035209,0.948985,0.810963,0.769592
EX-001-R009,2.516667,0.923976,0.829575,0.766035,0.190415,-0.138933,0.030341,0.951579,0.808518,0.769369
EX-001-R009,2.533333,0.927086,0.827245,0.766460,0.186565,-0.139797,0.025482,0.954108,0.806059,0.769067
EX-001-R009,2.550000,0.930131,0.824901,0.766804,0.182702,-0.140659,0.020634,0.956570,0.803586,0.768687
EX-001-R009,2.566667,0.933111,0.822542,0.767067,0.178826,-0.141518,0.015797,0.958966,0.801099,0.768227
EX-001-R009,2.583333,0.936027,0.820169,0.767250,0.174938,-0.142375,0.010971,0.961296,0.798598,0.767689
EX-001-R009,2.600000,0.938877,0.817782,0.767353,0.171038,-0.143230,0.006158,0.963558,0.796084,0.767073
EX-001-R009,2.616667,0.941663,0.815380,0.767375,0.167126,-0.144081,0.001359,0.965754,0.793555,0.766379
EX-001-R009,2.633333,0.944383,0.812965,0.767318,0.163203,-0.144931,-0.003427,0.967882,0.791013,0.765608
EX-001-R009,2.650000,0.947037,0.810535,0.767181,0.159268,-0.145778,-0.008198,0.969944,0.788457,0.764759
EX-001-R009,2.666667,0.949626,0.808092,0.766966,0.155322,-0.146622,-0.012953,0.971938,0.785887,0.763834
EX-001-R009,2.683333,0.952149,0.805634,0.766671,0.151365,-0.147464,-0.017693,0.973864,0.783304,0.762832
EX-001-R009,2.700000,0.954605,0.803162,0.766297,0.147398,-0.148303,-0.022416,0.975723,0.780707,0.761754
EX-001-R009,2.716667,0.956996,0.800677,0.765845,0.143420,-0.149139,-0.027121,0.977515,0.778096,0.760601
EX-001-R009,2.733333,0.959320,0.798177,0.765315,0.139433,-0.149974,-0.031808,0.979238,0.775472,0.759372
EX-001-R009,2.750000,0.961577,0.795664,0.764707,0.135436,-0.150805,-0.036476,0.980893,0.772835,0.758068
EX-001-R009,2.766667,0.963767,0.793136,0.764022,0.131429,-0.151634,-0.041125,0.982480,0.770184,0.756691
EX-001-R009,2.783333,0.965891,0.790595,0.763259,0.127414,-0.152460,-0.045754,0.983999,0.767520,0.755239
EX-001-R009,2.800000,0.967948,0.788041,0.762420,0.123389,-0.153283,-0.050361,0.985450,0.764842,0.753714
EX-001-R009,2.816667,0.969937,0.785472,0.761504,0.119356,-0.154104,-0.054947,0.986832,0.762151,0.752115
EX-001-R009,2.833333,0.971859,0.782890,0.760512,0.115315,-0.154923,-0.059511,0.988146,0.759447,0.750444
EX-001-R009,2.850000,0.973713,0.780295,0.759444,0.111265,-0.155738,-0.064052,0.989391,0.756730,0.748701
EX-001-R009,2.866667,0.975500,0.777685,0.758302,0.107208,-0.156551,-0.068569,0.990567,0.753999,0.746887
EX-001-R009,2.883333,0.977219,0.775063,0.757084,0.103143,-0.157361,-0.073062,0.991674,0.751256,0.745001
EX-001-R009,2.900000,0.978870,0.772427,0.755792,0.099072,-0.158168,-0.077531,0.992713,0.748499,0.743045
EX-001-R009,2.916667,0.980453,0.769777,0.754426,0.094993,-0.158973,-0.081973,0.993683,0.745730,0.741019
EX-001-R009,2.933333,0.981969,0.767114,0.752986,0.090908,-0.159775,-0.086390,0.994583,0.742947,0.738923
EX-001-R009,2.950000,0.983415,0.764438,0.751473,0.086816,-0.160574,-0.090779,0.995415,0.740152,0.736758
EX-001-R009,2.966667,0.984794,0.761748,0.749887,0.082719,-0.161370,-0.095141,0.996178,0.737344,0.734525
EX-001-R009,2.983333,0.986104,0.759046,0.748229,0.078616,-0.162164,-0.099475,0.996871,0.734523,0.732224
EX-001-R009,3.000000,0.987346,0.756330,0.746499,0.074507,-0.162954,-0.103781,0.997495,0.731689,0.729856
EX-001-R009,3.016667,0.988519,0.753601,0.744698,0.070393,-0.163742,-0.108057,0.998050,0.728842,0.727421
EX-001-R009,3.033333,0.989624,0.750859,0.742827,0.066274,-0.164527,-0.112303,0.998535,0.725983,0.724920
EX-001-R009,3.050000,0.990660,0.748103,0.740885,0.062151,-0.165309,-0.116518,0.998952,0.723111,0.722353
EX-001-R009,3.066667,0.991627,0.745335,0.738873,0.058023,-0.166089,-0.120702,0.999298,0.720227,0.719722
EX-001-R009,3.083333,0.992525,0.742554,0.736792,0.053891,-0.166865,-0.124854,0.999576,0.717330,0.717026
EX-001-R009,3.100000,0.993354,0.739760,0.734643,0.049756,-0.167638,-0.128974,0.999784,0.714421,0.714267
EX-001-R009,3.116667,0.994115,0.736953,0.732425,0.045617,-0.168409,-0.133061,0.999922,0.711499,0.711444
EX-001-R009,3.133333,0.994806,0.734134,0.730140,0.041475,-0.169177,-0.137114,0.999991,0.708565,0.708559
EX-001-R009,3.150000,0.995428,0.731301,0.727787,0.037330,-0.169941,-0.141133,0.999991,0.705619,0.705613
EX-001-R009,3.166667,0.995981,0.728456,0.725369,0.033182,-0.170703,-0.145117,0.999921,0.702660,0.702605
EX-001-R009,3.183333,0.996465,0.725599,0.722884,0.029032,-0.171462,-0.149066,0.999782,0.699690,0.699537
EX-001-R009,3.200000,0.996880,0.722728,0.720335,0.024880,-0.172218,-0.152979,0.999574,0.696707,0.696410
EX-001-R009,3.216667,0.997225,0.719845,0.717721,0.020727,-0.172971,-0.156856,0.999296,0.693712,0.693223
EX-001-R009,3.233333,0.997501,0.716950,0.715042,0.016572,-0.173720,-0.160695,0.998948,0.690705,0.689978
EX-001-R009,3.250000,0.997708,0.714042,0.712301,0.012415,-0.174467,-0.164497,0.998531,0.687686,0.686676
EX-001-R009,3.266667,0.997846,0.711122,0.709496,0.008258,-0.175211,-0.168261,0.998045,0.684655,0.683316
EX-001-R009,3.283333,0.997914,0.708190,0.706630,0.004101,-0.175952,-0.171986,0.997490,0.681612,0.679901
EX-001-R009,3.300000,0.997913,0.705245,0.703702,-0.000057,-0.176690,-0.175672,0.996865,0.678557,0.676430
EX-001-R009,3.316667,0.997843,0.702288,0.700713,-0.004215,-0.177424,-0.179318,0.996171,0.675490,0.672904
EX-001-R009,3.333333,0.997703,0.699318,0.697665,-0.008373,-0.178156,-0.182924,0.995408,0.672412,0.669324
EX-001-R009,3.350000,0.997494,0.696337,0.694556,-0.012530,-0.178884,-0.186489,0.994576,0.669322,0.665692
EX-001-R009,3.366667,0.997216,0.693344,0.691390,-0.016686,-0.179610,-0.190013,0.993674,0.666221,0.662007
EX-001-R009,3.383333,0.996869,0.690338,0.688165,-0.020841,-0.180332,-0.193496,0.992704,0.663108,0.658270
EX-001-R009,3.400000,0.996452,0.687321,0.684882,-0.024995,-0.181051,-0.196936,0.991665,0.659983,0.654482
EX-001-R009,3.416667,0.995967,0.684291,0.681544,-0.029147,-0.181767,-0.200333,0.990557,0.656847,0.650644
EX-001-R009,3.433333,0.995412,0.681250,0.678149,-0.033297,-0.182480,-0.203687,0.989380,0.653700,0.646757
EX-001-R009,3.450000,0.994788,0.678197,0.674699,-0.037444,-0.183189,-0.206997,0.988134,0.650541,0.642822
EX-001-R009,3.466667,0.994095,0.675132,0.671194,-0.041589,-0.183896,-0.210263,0.986820,0.647371,0.638838
EX-001-R009,3.483333,0.993332,0.672055,0.667636,-0.045731,-0.184599,-0.213485,0.985437,0.644189,0.634808
EX-001-R009,3.500000,0.992501,0.668967,0.664025,-0.049870,-0.185299,-0.216662,0.983986,0.640997,0.630732
EX-001-R009,3.516667,0.991601,0.665867,0.660362,-0.054005,-0.185996,-0.219793,0.982466,0.637793,0.626610
EX-001-R009,3.533333,0.990632,0.662755,0.656647,-0.058137,-0.186689,-0.222878,0.980879,0.634578,0.622444
EX-001-R009,3.550000,0.989594,0.659632,0.652882,-0.062265,-0.187380,-0.225917,0.979223,0.631353,0.618235
EX-001-R009,3.566667,0.988488,0.656498,0.649067,-0.066388,-0.188067,-0.228909,0.977499,0.628116,0.613983
EX-001-R009,3.583333,0.987313,0.653352,0.645203,-0.070507,-0.188751,-0.231853,0.975707,0.624868,0.609689
EX-001-R009,3.600000,0.986069,0.650195,0.641290,-0.074620,-0.189431,-0.234751,0.973848,0.621610,0.605353
EX-001-R009,3.616667,0.984757,0.647026,0.637330,-0.078729,-0.190109,-0.237600,0.971920,0.618341,0.600978
EX-001-R009,3.633333,0.983376,0.643847,0.633324,-0.082832,-0.190783,-0.240401,0.969926,0.615061,0.596563
EX-001-R009,3.650000,0.981928,0.640656,0.629271,-0.086929,-0.191453,-0.243153,0.967864,0.611770,0.592110
EX-001-R009,3.666667,0.980411,0.637454,0.625173,-0.091021,-0.192121,-0.245856,0.965735,0.608469,0.587619
EX-001-R009,3.683333,0.978826,0.634241,0.621032,-0.095106,-0.192785,-0.248509,0.963538,0.605157,0.583092
EX-001-R009,3.700000,0.977172,0.631017,0.616846,-0.099184,-0.193445,-0.251113,0.961275,0.601835,0.578529
EX-001-R009,3.716667,0.975452,0.627782,0.612619,-0.103256,-0.194103,-0.253666,0.958945,0.598502,0.573930
EX-001-R009,3.733333,0.973663,0.624536,0.608349,-0.107320,-0.194757,-0.256169,0.956549,0.595159,0.569298
EX-001-R009,3.750000,0.971807,0.621279,0.604039,-0.111377,-0.195407,-0.258621,0.954086,0.591805,0.564633
EX-001-R009,3.766667,0.969883,0.618011,0.599689,-0.115426,-0.196054,-0.261021,0.951557,0.588441,0.559935
EX-001-R009,3.783333,0.967892,0.614733,0.595299,-0.119467,-0.196698,-0.263370,0.948961,0.585067,0.555206
EX-001-R009,3.800000,0.965833,0.611444,0.590871,-0.123500,-0.197338,-0.265668,0.946300,0.581683,0.550447
EX-001-R009,3.816667,0.963708,0.608144,0.586406,-0.127524,-0.197975,-0.267913,0.943573,0.578289,0.545658
EX-001-R009,3.833333,0.961516,0.604834,0.581904,-0.131540,-0.198609,-0.270105,0.940781,0.574885,0.540840
EX-001-R009,3.850000,0.959256,0.601514,0.577367,-0.135546,-0.199239,-0.272245,0.937923,0.571470,0.535995
EX-001-R009,3.866667,0.956931,0.598182,0.572795,-0.139543,-0.199865,-0.274332,0.935000,0.568046,0.531123
EX-001-R009,3.883333,0.954539,0.594841,0.568189,-0.143530,-0.200489,-0.276366,0.932012,0.564612,0.526225
