Run_ID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,Drive,Snap,Glare
EX-001-R007,0.650000,0.053490,0.393890,0.053216,0.189305,0.695430,0.187506,0.319309,0.986826,0.315102
EX-001-R007,0.666667,0.056739,0.405366,0.056432,0.194932,0.688551,0.192968,0.327195,0.986143,0.322661
EX-001-R007,0.683333,0.060080,0.416721,0.059738,0.200491,0.681320,0.198354,0.335058,0.985443,0.330181
EX-001-R007,0.700000,0.063513,0.427951,0.063133,0.205979,0.673765,0.203658,0.342898,0.984727,0.337661
EX-001-R007,0.716667,0.067037,0.439049,0.066614,0.211394,0.665917,0.208879,0.350714,0.983993,0.345100
EX-001-R007,0.733333,0.070649,0.450013,0.070181,0.216732,0.657802,0.214012,0.358506,0.983241,0.352498
EX-001-R007,0.750000,0.074349,0.460837,0.073832,0.221992,0.649446,0.219056,0.366273,0.982473,0.359853
EX-001-R007,0.766667,0.078135,0.471518,0.077565,0.227170,0.640873,0.224008,0.374014,0.981688,0.367165
EX-001-R007,0.783333,0.082006,0.482053,0.081380,0.232265,0.632106,0.228865,0.381729,0.980886,0.374433
EX-001-R007,0.800000,0.085961,0.492439,0.085273,0.237275,0.623167,0.233626,0.389418,0.980067,0.381656
EX-001-R007,0.816667,0.089997,0.502674,0.089245,0.242198,0.614075,0.238288,0.397080,0.979230,0.388833
EX-001-R007,0.833333,0.094114,0.512755,0.093292,0.247032,0.604850,0.242850,0.404715,0.978377,0.395963
EX-001-R007,0.850000,0.098311,0.522680,0.097414,0.251777,0.595510,0.247311,0.412321,0.977507,0.403046
EX-001-R007,0.866667,0.102584,0.532448,0.101609,0.256431,0.586072,0.251668,0.419898,0.976619,0.410081
EX-001-R007,0.883333,0.106934,0.542057,0.105874,0.260993,0.576552,0.255920,0.427447,0.975715,0.417066
EX-001-R007,0.900000,0.111359,0.551506,0.110209,0.265463,0.566964,0.260068,0.434966,0.974794,0.424002
EX-001-R007,0.916667,0.115856,0.560795,0.114610,0.269838,0.557323,0.264108,0.442454,0.973856,0.430887
EX-001-R007,0.933333,0.120425,0.569922,0.119078,0.274119,0.547642,0.268042,0.449912,0.972901,0.437720
EX-001-R007,0.950000,0.125063,0.578888,0.123609,0.278306,0.537933,0.271867,0.457338,0.971929,0.444501
EX-001-R007,0.966667,0.129770,0.587691,0.128202,0.282397,0.528208,0.275584,0.464733,0.970940,0.451228
EX-001-R007,0.983333,0.134543,0.596333,0.132855,0.286392,0.518477,0.279192,0.472096,0.969935,0.457902
EX-001-R007,1.000000,0.139381,0.604812,0.137567,0.290291,0.508750,0.282690,0.479426,0.968912,0.464521
EX-001-R007,1.016667,0.144283,0.613129,0.142335,0.294095,0.499038,0.286079,0.486722,0.967873,0.471085
EX-001-R007,1.033333,0.149246,0.621285,0.147157,0.297802,0.489348,0.289357,0.493985,0.966817,0.477593
EX-001-R007,1.050000,0.154270,0.629280,0.152033,0.301413,0.479688,0.292526,0.501213,0.965744,0.484044
EX-001-R007,1.066667,0.159352,0.637114,0.156959,0.304928,0.470068,0.295584,0.508407,0.964655,0.490437
EX-001-R007,1.083333,0.164491,0.644789,0.161935,0.308347,0.460492,0.298533,0.515565,0.963548,0.496772
EX-001-R007,1.100000,0.169685,0.652305,0.166957,0.311670,0.450968,0.301372,0.522687,0.962425,0.503047
EX-001-R007,1.116667,0.174934,0.659664,0.172026,0.314898,0.441502,0.304101,0.529773,0.961285,0.509263
EX-001-R007,1.133333,0.180234,0.666865,0.177138,0.318031,0.432100,0.306720,0.536823,0.960129,0.515419
EX-001-R007,1.150000,0.185585,0.673911,0.182292,0.321069,0.422766,0.309230,0.543835,0.958956,0.521514
EX-001-R007,1.166667,0.190986,0.680803,0.187485,0.324012,0.413505,0.311632,0.550809,0.957766,0.527546
EX-001-R007,1.183333,0.196433,0.687542,0.192718,0.326862,0.404322,0.313925,0.557745,0.956560,0.533516
EX-001-R007,1.200000,0.201927,0.694129,0.197986,0.329619,0.395220,0.316111,0.564642,0.955336,0.539424
EX-001-R007,1.216667,0.207465,0.700566,0.203289,0.332282,0.386203,0.318189,0.571501,0.954097,0.545267
EX-001-R007,1.233333,0.213046,0.706853,0.208625,0.334854,0.377275,0.320160,0.578319,0.952841,0.551046
EX-001-R007,1.250000,0.218668,0.712994,0.213992,0.337334,0.368437,0.322025,0.585097,0.951568,0.556760
EX-001-R007,1.266667,0.224330,0.718989,0.219389,0.339722,0.359694,0.323784,0.591835,0.950279,0.562408
EX-001-R007,1.283333,0.230030,0.724840,0.224813,0.342021,0.351047,0.325439,0.598531,0.948973,0.567990
EX-001-R007,1.300000,0.235768,0.730548,0.230262,0.344230,0.342498,0.326989,0.605186,0.947651,0.573505
EX-001-R007,1.316667,0.241540,0.736116,0.235736,0.346350,0.334049,0.328436,0.611799,0.946312,0.578953
EX-001-R007,1.333333,0.247346,0.741544,0.241233,0.348382,0.325701,0.329780,0.618370,0.944957,0.584333
EX-001-R007,1.350000,0.253185,0.746835,0.246750,0.350327,0.317457,0.331022,0.624897,0.943585,0.589644
EX-001-R007,1.366667,0.259055,0.751990,0.252286,0.352185,0.309318,0.332163,0.631381,0.942198,0.594886
EX-001-R007,1.383333,0.264954,0.757012,0.257839,0.353957,0.301284,0.333204,0.637822,0.940793,0.600058
EX-001-R007,1.400000,0.270882,0.761901,0.263408,0.355644,0.293355,0.334145,0.644218,0.939373,0.605161
EX-001-R007,1.416667,0.276836,0.766660,0.268991,0.357247,0.285534,0.334987,0.650569,0.937936,0.610192
EX-001-R007,1.433333,0.282815,0.771290,0.274587,0.358766,0.277820,0.335732,0.656875,0.936483,0.615152
EX-001-R007,1.450000,0.288819,0.775794,0.280193,0.360203,0.270213,0.336380,0.663135,0.935013,0.620040
EX-001-R007,1.466667,0.294845,0.780172,0.285809,0.361558,0.262715,0.336932,0.669350,0.933528,0.624857
EX-001-R007,1.483333,0.300892,0.784428,0.291432,0.362833,0.255324,0.337390,0.675518,0.932026,0.629600
EX-001-R007,1.500000,0.306959,0.788562,0.297061,0.364027,0.248041,0.337753,0.681639,0.930508,0.634270
EX-001-R007,1.516667,0.313045,0.792576,0.302695,0.365142,0.240866,0.338023,0.687712,0.928973,0.638867
EX-001-R007,1.533333,0.319148,0.796473,0.308332,0.366179,0.233798,0.338201,0.693738,0.927423,0.643389
EX-001-R007,1.550000,0.325267,0.800253,0.313970,0.367138,0.226837,0.338288,0.699716,0.925857,0.647837
EX-001-R007,1.566667,0.331400,0.803920,0.319608,0.368021,0.219983,0.338285,0.705645,0.924274,0.652210
EX-001-R007,1.583333,0.337547,0.807474,0.325244,0.368828,0.213234,0.338192,0.711525,0.922676,0.656507
EX-001-R007,1.600000,0.343707,0.810917,0.330878,0.369560,0.206591,0.338012,0.717356,0.921061,0.660729
EX-001-R007,1.616667,0.349877,0.814251,0.336507,0.370218,0.200053,0.337744,0.723137,0.919430,0.664874
EX-001-R007,1.633333,0.356057,0.817478,0.342130,0.370803,0.193618,0.337390,0.728868,0.917784,0.668943
EX-001-R007,1.650000,0.362246,0.820599,0.347746,0.371315,0.187286,0.336951,0.734548,0.916121,0.672935
EX-001-R007,1.666667,0.368442,0.823617,0.353353,0.371756,0.181057,0.336428,0.740177,0.914443,0.676850
EX-001-R007,1.683333,0.374644,0.826532,0.358950,0.372127,0.174928,0.335822,0.745755,0.912749,0.680687
EX-001-R007,1.700000,0.380851,0.829347,0.364536,0.372427,0.168900,0.335133,0.751280,0.911039,0.684446
EX-001-R007,1.716667,0.387062,0.832064,0.370108,0.372659,0.162971,0.334364,0.756754,0.909313,0.688126
EX-001-R007,1.733333,0.393276,0.834683,0.375667,0.372823,0.157140,0.333514,0.762175,0.907571,0.691728
EX-001-R007,1.750000,0.399491,0.837206,0.381210,0.372919,0.151406,0.332586,0.767544,0.905814,0.695251
EX-001-R007,1.766667,0.405707,0.839636,0.386736,0.372949,0.145768,0.331579,0.772858,0.904041,0.698695
EX-001-R007,1.783333,0.411922,0.841973,0.392245,0.372913,0.140225,0.330495,0.778120,0.902252,0.702060
EX-001-R007,1.800000,0.418135,0.844219,0.397734,0.372813,0.134775,0.329336,0.783327,0.900447,0.705344
EX-001-R007,1.816667,0.424346,0.846376,0.403202,0.372648,0.129417,0.328101,0.788480,0.898627,0.708549
EX-001-R007,1.833333,0.430553,0.848445,0.408649,0.372420,0.124150,0.326792,0.793578,0.896791,0.711674
EX-001-R007,1.850000,0.436755,0.850428,0.414072,0.372130,0.118973,0.325411,0.798621,0.894940,0.714718
EX-001-R007,1.866667,0.442952,0.852326,0.419471,0.371778,0.113885,0.323957,0.803608,0.893073,0.717681
EX-001-R007,1.883333,0.449141,0.854141,0.424845,0.371366,0.108883,0.322433,0.808540,0.891191,0.720563
EX-001-R007,1.900000,0.455323,0.855873,0.430192,0.370893,0.103968,0.320839,0.813416,0.889293,0.723364
EX-001-R007,1.916667,0.461495,0.857526,0.435512,0.370361,0.099137,0.319176,0.818235,0.887379,0.726085
EX-001-R007,1.933333,0.467658,0.859099,0.440803,0.369770,0.094390,0.317445,0.822997,0.885451,0.728723
EX-001-R007,1.950000,0.473810,0.860594,0.446064,0.369122,0.089724,0.315647,0.827702,0.883507,0.731280
EX-001-R007,1.966667,0.479951,0.862013,0.451293,0.368416,0.085139,0.313783,0.832349,0.881547,0.733755
EX-001-R007,1.983333,0.486078,0.863357,0.456491,0.367655,0.080634,0.311855,0.836939,0.879573,0.736149
EX-001-R007,2.000000,0.492192,0.864627,0.461655,0.366837,0.076207,0.309862,0.841471,0.877583,0.738460
EX-001-R007,2.016667,0.498291,0.865825,0.466785,0.365965,0.071856,0.307807,0.845944,0.875577,0.740690
EX-001-R007,2.033333,0.504375,0.866951,0.471880,0.365038,0.067581,0.305690,0.850359,0.873557,0.742837
EX-001-R007,2.050000,0.510443,0.868008,0.476939,0.364058,0.063381,0.303512,0.854714,0.871521,0.744902
EX-001-R007,2.066667,0.516493,0.868995,0.481960,0.363026,0.059253,0.301274,0.859010,0.869471,0.746884
EX-001-R007,2.083333,0.522526,0.869915,0.486943,0.361941,0.055197,0.298978,0.863247,0.867405,0.748784
EX-001-R007,2.100000,0.528539,0.870769,0.491887,0.360805,0.051211,0.296623,0.867423,0.865324,0.750602
EX-001-R007,2.116667,0.534533,0.871557,0.496790,0.359618,0.047294,0.294212,0.871539,0.863228,0.752337
EX-001-R007,2.133333,0.540506,0.872281,0.501653,0.358381,0.043445,0.291744,0.875595,0.861117,0.753990
EX-001-R007,2.150000,0.546457,0.872942,0.506473,0.357094,0.039663,0.289222,0.879590,0.858991,0.755560
EX-001-R007,2.166667,0.552387,0.873541,0.511250,0.355759,0.035946,0.286645,0.883524,0.856851,0.757048
EX-001-R007,2.183333,0.558293,0.874079,0.515984,0.354376,0.032293,0.284016,0.887396,0.854695,0.758453
EX-001-R007,2.200000,0.564175,0.874558,0.520673,0.352945,0.028703,0.281334,0.891207,0.852525,0.759776
EX-001-R007,2.216667,0.570033,0.874977,0.525316,0.351467,0.025175,0.278601,0.894956,0.850339,0.761017
EX-001-R007,2.233333,0.575866,0.875339,0.529913,0.349943,0.021708,0.275819,0.898643,0.848139,0.762175
EX-001-R007,2.250000,0.581672,0.875644,0.534463,0.348374,0.018299,0.272987,0.902268,0.845924,0.763250
EX-001-R007,2.266667,0.587451,0.875893,0.538965,0.346760,0.014949,0.270106,0.905829,0.843695,0.764244
EX-001-R007,2.283333,0.593203,0.876088,0.543418,0.345101,0.011657,0.267178,0.909328,0.841451,0.765155
EX-001-R007,2.300000,0.598926,0.876228,0.547821,0.343398,0.008420,0.264204,0.912764,0.839192,0.765984
EX-001-R007,2.316667,0.604620,0.876315,0.552174,0.341652,0.005238,0.261185,0.916136,0.836919,0.766732
EX-001-R007,2.333333,0.610285,0.876350,0.556476,0.339864,0.002110,0.258121,0.919445,0.834631,0.767398
EX-001-R007,2.350000,0.615919,0.876334,0.560726,0.338033,-0.000966,0.255013,0.922690,0.832329,0.767981
EX-001-R007,2.366667,0.621521,0.876268,0.564924,0.336161,-0.003989,0.251863,0.925871,0.830012,0.768484
EX-001-R007,2.383333,0.627092,0.876152,0.569069,0.334248,-0.006962,0.248670,0.928987,0.827681,0.768905
EX-001-R007,2.400000,0.632630,0.875987,0.573159,0.332295,-0.009886,0.245438,0.932039,0.825336,0.769245
EX-001-R007,2.416667,0.638135,0.875774,0.577195,0.330301,-0.012761,0.242165,0.935026,0.822976,0.769504
EX-001-R007,2.433333,0.643607,0.875514,0.581176,0.328269,-0.015588,0.238853,0.937949,0.820602,0.769682
EX-001-R007,2.450000,0.649043,0.875208,0.585101,0.326198,-0.018369,0.235503,0.940806,0.818213,0.769780
EX-001-R007,2.466667,0.654445,0.874857,0.588970,0.324088,-0.021105,0.232116,0.943598,0.815811,0.769797
EX-001-R007,2.483333,0.659810,0.874460,0.592781,0.321941,-0.023795,0.228692,0.946324,0.813394,0.769734
EX-001-R007,2.500000,0.665140,0.874019,0.596535,0.319756,-0.026442,0.225233,0.948985,0.810963,0.769592
EX-001-R007,2.516667,0.670432,0.873535,0.600231,0.317535,-0.029046,0.221740,0.951579,0.808518,0.769369
EX-001-R007,2.533333,0.675686,0.873008,0.603868,0.315278,-0.031608,0.218213,0.954108,0.806059,0.769067
EX-001-R007,2.550000,0.680903,0.872440,0.607445,0.312985,-0.034129,0.214654,0.956570,0.803586,0.768687
EX-001-R007,2.566667,0.686081,0.871829,0.610963,0.310657,-0.036610,0.211062,0.958966,0.801099,0.768227
EX-001-R007,2.583333,0.691219,0.871179,0.614420,0.308294,-0.039051,0.207440,0.961296,0.798598,0.767689
EX-001-R007,2.600000,0.696317,0.870488,0.617817,0.305897,-0.041454,0.203787,0.963558,0.796084,0.767073
EX-001-R007,2.616667,0.701375,0.869757,0.621152,0.303466,-0.043819,0.200106,0.965754,0.793555,0.766379
EX-001-R007,2.633333,0.706392,0.868988,0.624425,0.301003,-0.046147,0.196396,0.967882,0.791013,0.765608
EX-001-R007,2.650000,0.711367,0.868181,0.627636,0.298506,-0.048440,0.192658,0.969944,0.788457,0.764759
EX-001-R007,2.666667,0.716300,0.867336,0.630784,0.295977,-0.050697,0.188894,0.971938,0.785887,0.763834
EX-001-R007,2.683333,0.721190,0.866454,0.633870,0.293416,-0.052919,0.185104,0.973864,0.783304,0.762832
EX-001-R007,2.700000,0.726037,0.865535,0.636891,0.290824,-0.055108,0.181290,0.975723,0.780707,0.761754
EX-001-R007,2.716667,0.730840,0.864581,0.639849,0.288201,-0.057263,0.177451,0.977515,0.778096,0.760601
EX-001-R007,2.733333,0.735599,0.863591,0.642742,0.285547,-0.059386,0.173589,0.979238,0.775472,0.759372
EX-001-R007,2.750000,0.740314,0.862567,0.645570,0.282864,-0.061477,0.169705,0.980893,0.772835,0.758068
EX-001-R007,2.766667,0.744983,0.861508,0.648333,0.280151,-0.063538,0.165799,0.982480,0.770184,0.756691
EX-001-R007,2.783333,0.749606,0.860415,0.651031,0.277408,-0.065568,0.161873,0.983999,0.767520,0.755239
EX-001-R007,2.800000,0.754184,0.859289,0.653663,0.274637,-0.067568,0.157927,0.985450,0.764842,0.753714
EX-001-R007,2.816667,0.758714,0.858130,0.656229,0.271838,-0.069539,0.153962,0.986832,0.762151,0.752115
EX-001-R007,2.833333,0.763198,0.856938,0.658729,0.269011,-0.071482,0.149979,0.988146,0.759447,0.750444
EX-001-R007,2.850000,0.767634,0.855715,0.661162,0.266156,-0.073397,0.145978,0.989391,0.756730,0.748701
EX-001-R007,2.866667,0.772022,0.854460,0.663528,0.263275,-0.075285,0.141962,0.990567,0.753999,0.746887
EX-001-R007,2.883333,0.776361,0.853175,0.665827,0.260367,-0.077147,0.137929,0.991674,0.751256,0.745001
EX-001-R007,2.900000,0.780652,0.851858,0.668058,0.257432,-0.078982,0.133882,0.992713,0.748499,0.743045
EX-001-R007,2.916667,0.784893,0.850512,0.670222,0.254472,-0.080792,0.129820,0.993683,0.745730,0.741019
EX-001-R007,2.933333,0.789084,0.849135,0.672318,0.251487,-0.082576,0.125746,0.994583,0.742947,0.738923
EX-001-R007,2.950000,0.793226,0.847730,0.674345,0.248476,-0.084337,0.121659,0.995415,0.740152,0.736758
EX-001-R007,2.966667,0.797316,0.846295,0.676305,0.245441,-0.086073,0.117560,0.996178,0.737344,0.734525
EX-001-R007,2.983333,0.801356,0.844832,0.678196,0.242382,-0.087787,0.113451,0.996871,0.734523,0.732224
EX-001-R007,3.000000,0.805344,0.843341,0.680018,0.239299,-0.089477,0.109331,0.997495,0.731689,0.729856
EX-001-R007,3.016667,0.809281,0.841822,0.681771,0.236193,-0.091145,0.105203,0.998050,0.728842,0.727421
EX-001-R007,3.033333,0.813165,0.840275,0.683456,0.233064,-0.092792,0.101066,0.998535,0.725983,0.724920
EX-001-R007,3.050000,0.816997,0.838702,0.685071,0.229912,-0.094416,0.096921,0.998952,0.723111,0.722353
EX-001-R007,3.066667,0.820776,0.837101,0.686617,0.226738,-0.096020,0.092770,0.999298,0.720227,0.719722
EX-001-R007,3.083333,0.824502,0.835475,0.688094,0.223542,-0.097604,0.088613,0.999576,0.717330,0.717026
EX-001-R007,3.100000,0.828174,0.833822,0.689501,0.220325,-0.099167,0.084450,0.999784,0.714421,0.714267
EX-001-R007,3.116667,0.831792,0.832143,0.690840,0.217086,-0.100711,0.080283,0.999922,0.711499,0.711444
EX-001-R007,3.133333,0.835356,0.830439,0.692108,0.213827,-0.102235,0.076112,0.999991,0.708565,0.708559
EX-001-R007,3.150000,0.838865,0.828710,0.693307,0.210548,-0.103741,0.071938,0.999991,0.705619,0.705613
EX-001-R007,3.166667,0.842319,0.826957,0.694436,0.207248,-0.105228,0.067762,0.999921,0.702660,0.702605
EX-001-R007,3.183333,0.845718,0.825178,0.695496,0.203929,-0.106697,0.063585,0.999782,0.699690,0.699537
EX-001-R007,3.200000,0.849061,0.823376,0.696486,0.200591,-0.108149,0.059407,0.999574,0.696707,0.696410
EX-001-R007,3.216667,0.852348,0.821549,0.697407,0.197234,-0.109583,0.055229,0.999296,0.693712,0.693223
EX-001-R007,3.233333,0.855579,0.819699,0.698258,0.193858,-0.111001,0.051051,0.998948,0.690705,0.689978
EX-001-R007,3.250000,0.858754,0.817826,0.699039,0.190465,-0.112402,0.046876,0.998531,0.687686,0.686676
EX-001-R007,3.266667,0.861871,0.815930,0.699751,0.187053,-0.113786,0.042703,0.998045,0.684655,0.683316
EX-001-R007,3.283333,0.864932,0.814010,0.700393,0.183624,-0.115155,0.038532,0.997490,0.681612,0.679901
EX-001-R007,3.300000,0.867935,0.812069,0.700966,0.180178,-0.116508,0.034366,0.996865,0.678557,0.676430
EX-001-R007,3.316667,0.870880,0.810104,0.701469,0.176715,-0.117846,0.030204,0.996171,0.675490,0.672904
EX-001-R007,3.333333,0.873767,0.808118,0.701903,0.173236,-0.119169,0.026048,0.995408,0.672412,0.669324
EX-001-R007,3.350000,0.876596,0.806110,0.702268,0.169741,-0.120478,0.021897,0.994576,0.669322,0.665692
EX-001-R007,3.366667,0.879367,0.804081,0.702564,0.166230,-0.121772,0.017753,0.993674,0.666221,0.662007
EX-001-R007,3.383333,0.882078,0.802030,0.702791,0.162704,-0.123052,0.013617,0.992704,0.663108,0.658270
EX-001-R007,3.400000,0.884731,0.799958,0.702949,0.159163,-0.124318,0.009488,0.991665,0.659983,0.654482
EX-001-R007,3.416667,0.887325,0.797865,0.703038,0.155607,-0.125571,0.005369,0.990557,0.656847,0.650644
EX-001-R007,3.433333,0.889858,0.795752,0.703059,0.152037,-0.126811,0.001259,0.989380,0.653700,0.646757
EX-001-R007,3.450000,0.892333,0.793618,0.703012,0.148453,-0.128037,-0.002841,0.988134,0.650541,0.642822
EX-001-R007,3.466667,0.894747,0.791463,0.702897,0.144855,-0.129251,-0.006930,0.986820,0.647371,0.638838
EX-001-R007,3.483333,0.897101,0.789289,0.702713,0.141244,-0.130453,-0.011007,0.985437,0.644189,0.634808
EX-001-R007,3.500000,0.899395,0.787095,0.702462,0.137620,-0.131642,-0.015072,0.983986,0.640997,0.630732
EX-001-R007,3.516667,0.901628,0.784882,0.702143,0.133984,-0.132820,-0.019124,0.982466,0.637793,0.626610
EX-001-R007,3.533333,0.903800,0.782648,0.701757,0.130335,-0.133985,-0.023162,0.980879,0.634578,0.622444
EX-001-R007,3.550000,0.905911,0.780396,0.701304,0.126674,-0.135139,-0.027186,0.979223,0.631353,0.618235
EX-001-R007,3.566667,0.907961,0.778125,0.700784,0.123002,-0.136282,-0.031195,0.977499,0.628116,0.613983
EX-001-R007,3.583333,0.909950,0.775835,0.700198,0.119318,-0.137414,-0.035189,0.975707,0.624868,0.609689
EX-001-R007,3.600000,0.911877,0.773526,0.699545,0.115623,-0.138534,-0.039166,0.973848,0.621610,0.605353
EX-001-R007,3.616667,0.913742,0.771198,0.698826,0.111918,-0.139644,-0.043126,0.971920,0.618341,0.600978
EX-001-R007,3.633333,0.915546,0.768853,0.698042,0.108202,-0.140744,-0.047068,0.969926,0.615061,0.596563
EX-001-R007,3.650000,0.917287,0.766489,0.697192,0.104477,-0.141833,-0.050992,0.967864,0.611770,0.592110
EX-001-R007,3.666667,0.918966,0.764107,0.696277,0.100741,-0.142912,-0.054898,0.965735,0.608469,0.587619
EX-001-R007,3.683333,0.920583,0.761707,0.695297,0.096997,-0.143981,-0.058784,0.963538,0.605157,0.583092
EX-001-R007,3.700000,0.922137,0.759290,0.694253,0.093243,-0.145041,-0.062649,0.961275,0.601835,0.578529
EX-001-R007,3.716667,0.923628,0.756855,0.693145,0.089481,-0.146091,-0.066494,0.958945,0.598502,0.573930
EX-001-R007,3.733333,0.925056,0.754403,0.691973,0.085710,-0.147131,-0.070318,0.956549,0.595159,0.569298
EX-001-R007,3.750000,0.926422,0.751933,0.690737,0.081931,-0.148162,-0.074119,0.954086,0.591805,0.564633
EX-001-R007,3.766667,0.927724,0.749447,0.689439,0.078145,-0.149184,-0.077898,0.951557,0.588441,0.559935
EX-001-R007,3.783333,0.928964,0.746944,0.688078,0.074351,-0.150197,-0.081654,0.948961,0.585067,0.555206
EX-001-R007,3.800000,0.930139,0.744424,0.686655,0.070550,-0.151201,-0.085385,0.946300,0.581683,0.550447
EX-001-R007,3.816667,0.931252,0.741887,0.685170,0.066742,-0.152197,-0.089093,0.943573,0.578289,0.545658
EX-001-R007,3.833333,0.932301,0.739334,0.683624,0.062928,-0.153184,-0.092775,0.940781,0.574885,0.540840
EX-001-R007,3.850000,0.933286,0.736765,0.682017,0.059108,-0.154163,-0.096432,0.937923,0.571470,0.535995
EX-001-R007,3.866667,0.934207,0.734179,0.680349,0.055282,-0.155133,-0.100063,0.935000,0.568046,0.531123
EX-001-R007,3.883333,0.935065,0.731577,0.678621,0.051450,-0.156095,-0.103667,0.932012,0.564612,0.526225
EX-001-R007,3.900000,0.935858,0.728960,0.676834,0.047613,-0.157050,-0.107244,0.928960,0.561168,0.521303
EX-001-R007,3.916667,0.936588,0.726327,0.674987,0.043771,-0.157996,-0.110793,0.925843,0.557714,0.516356
EX-001-R007,3.933333,0.937253,0.723678,0.673082,0.039924,-0.158935,-0.114313,0.922661,0.554251,0.511386
