Run_ID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,Drive,Snap,Glare
EX-001-R004,0.466667,0.223843,1.381231,0.223067,0.704381,-2.442271,0.697948,0.231222,0.993202,0.229650
EX-001-R004,0.483333,0.235232,1.335790,0.234337,0.683324,-2.726440,0.676200,0.239321,0.992709,0.237576
EX-001-R004,0.500000,0.246229,1.286665,0.245204,0.659864,-2.947529,0.652015,0.247404,0.992198,0.245474
EX-001-R004,0.516667,0.256805,1.234915,0.255636,0.634528,-3.104988,0.625921,0.255470,0.991670,0.253341
EX-001-R004,0.533333,0.266936,1.181591,0.265610,0.607846,-3.199432,0.598451,0.263517,0.991124,0.261178
EX-001-R004,0.550000,0.276608,1.127715,0.275112,0.580346,-3.232560,0.570133,0.271547,0.990562,0.268984
EX-001-R004,0.566667,0.285817,1.074264,0.284137,0.552541,-3.207072,0.541480,0.279558,0.989982,0.276757
EX-001-R004,0.583333,0.294566,1.022154,0.292687,0.524919,-3.126565,0.512985,0.287549,0.989385,0.284497
EX-001-R004,0.600000,0.302865,0.972231,0.300772,0.497941,-2.995424,0.485108,0.295520,0.988771,0.292202
EX-001-R004,0.616667,0.310732,0.925252,0.308410,0.472031,-2.818698,0.458276,0.303471,0.988140,0.299872
EX-001-R004,0.633333,0.318191,0.881886,0.315624,0.447570,-2.601979,0.432870,0.311401,0.987491,0.307506
EX-001-R004,0.650000,0.325273,0.842698,0.322445,0.424891,-2.351271,0.409227,0.319309,0.986826,0.315102
EX-001-R004,0.666667,0.332011,0.808150,0.328905,0.404280,-2.072862,0.387632,0.327195,0.986143,0.322661
EX-001-R004,0.683333,0.338444,0.778597,0.335044,0.385968,-1.773196,0.368319,0.335058,0.985443,0.330181
EX-001-R004,0.700000,0.344613,0.754285,0.340902,0.370134,-1.458754,0.351466,0.342898,0.984727,0.337661
EX-001-R004,0.716667,0.350561,0.735352,0.346522,0.356902,-1.135932,0.337199,0.350714,0.983993,0.345100
EX-001-R004,0.733333,0.356333,0.721837,0.351948,0.346341,-0.810934,0.325590,0.358506,0.983241,0.352498
EX-001-R004,0.750000,0.361975,0.713676,0.357226,0.338471,-0.489672,0.316657,0.366273,0.982473,0.359853
EX-001-R004,0.766667,0.367529,0.710714,0.362399,0.333262,-0.177676,0.310371,0.374014,0.981688,0.367165
EX-001-R004,0.783333,0.373040,0.712714,0.367509,0.330635,0.119983,0.306654,0.381729,0.980886,0.374433
EX-001-R004,0.800000,0.378547,0.719360,0.372599,0.330472,0.398760,0.305389,0.389418,0.980067,0.381656
EX-001-R004,0.816667,0.384091,0.730271,0.377706,0.332615,0.654688,0.306417,0.397080,0.979230,0.388833
EX-001-R004,0.833333,0.389706,0.745012,0.382865,0.336874,0.884417,0.309549,0.404715,0.978377,0.395963
EX-001-R004,0.850000,0.395423,0.763099,0.388108,0.343030,1.085243,0.314566,0.412321,0.977507,0.403046
EX-001-R004,0.866667,0.401270,0.784018,0.393462,0.350843,1.255118,0.321227,0.419898,0.976619,0.410081
EX-001-R004,0.883333,0.407271,0.807229,0.398950,0.360053,1.392656,0.329273,0.427447,0.975715,0.417066
EX-001-R004,0.900000,0.413444,0.832181,0.404590,0.370391,1.497117,0.338434,0.434966,0.974794,0.424002
EX-001-R004,0.916667,0.419804,0.858320,0.410398,0.381581,1.568391,0.348433,0.442454,0.973856,0.430887
EX-001-R004,0.933333,0.426360,0.885103,0.416381,0.393345,1.606963,0.358994,0.449912,0.972901,0.437720
EX-001-R004,0.950000,0.433116,0.912001,0.422545,0.405411,1.613873,0.369842,0.457338,0.971929,0.444501
EX-001-R004,0.966667,0.440075,0.938512,0.428890,0.417513,1.590668,0.380713,0.464733,0.970940,0.451228
EX-001-R004,0.983333,0.447232,0.964168,0.435413,0.429401,1.539350,0.391354,0.472096,0.969935,0.457902
EX-001-R004,1.000000,0.454579,0.988540,0.442105,0.440840,1.462312,0.401531,0.479426,0.968912,0.464521
EX-001-R004,1.016667,0.462106,1.011245,0.448955,0.451615,1.362278,0.411029,0.486722,0.967873,0.471085
EX-001-R004,1.033333,0.469798,1.031948,0.455950,0.461532,1.242233,0.419654,0.493985,0.966817,0.477593
EX-001-R004,1.050000,0.477639,1.050371,0.463070,0.470427,1.105363,0.427239,0.501213,0.965744,0.484044
EX-001-R004,1.066667,0.485608,1.066287,0.470298,0.478156,0.954980,0.433644,0.508407,0.964655,0.490437
EX-001-R004,1.083333,0.493685,1.079528,0.477610,0.484609,0.794459,0.438755,0.515565,0.963548,0.496772
EX-001-R004,1.100000,0.501846,1.089981,0.484985,0.489699,0.627178,0.442488,0.522687,0.962425,0.503047
EX-001-R004,1.116667,0.510069,1.097589,0.492398,0.493371,0.456452,0.444786,0.529773,0.961285,0.509263
EX-001-R004,1.133333,0.518329,1.102347,0.499825,0.495595,0.285484,0.445619,0.536823,0.960129,0.515419
EX-001-R004,1.150000,0.526602,1.104302,0.507242,0.496369,0.117308,0.444987,0.543835,0.958956,0.521514
EX-001-R004,1.166667,0.534864,1.103548,0.514623,0.495717,-0.045254,0.442913,0.550809,0.957766,0.527546
EX-001-R004,1.183333,0.543092,1.100221,0.521947,0.493686,-0.199628,0.439443,0.557745,0.956560,0.533516
EX-001-R004,1.200000,0.551264,1.094495,0.529192,0.490343,-0.343525,0.434648,0.564642,0.955336,0.539424
EX-001-R004,1.216667,0.559361,1.086579,0.536335,0.485777,-0.474962,0.428613,0.571501,0.954097,0.545267
EX-001-R004,1.233333,0.567362,1.076708,0.543359,0.480091,-0.592285,0.421445,0.578319,0.952841,0.551046
EX-001-R004,1.250000,0.575252,1.065138,0.550247,0.473404,-0.694179,0.413262,0.585097,0.951568,0.556760
EX-001-R004,1.266667,0.583016,1.052144,0.556984,0.465844,-0.779673,0.404194,0.591835,0.950279,0.562408
EX-001-R004,1.283333,0.590642,1.038008,0.563556,0.457548,-0.848139,0.394377,0.598531,0.948973,0.567990
EX-001-R004,1.300000,0.598120,1.023020,0.569956,0.448660,-0.899286,0.383956,0.605186,0.947651,0.573505
EX-001-R004,1.316667,0.605442,1.007468,0.576174,0.439323,-0.933146,0.373075,0.611799,0.946312,0.578953
EX-001-R004,1.333333,0.612603,0.991633,0.582205,0.429682,-0.950056,0.361881,0.618370,0.944957,0.584333
EX-001-R004,1.350000,0.619601,0.975789,0.588047,0.419880,-0.950638,0.350516,0.624897,0.943585,0.589644
EX-001-R004,1.366667,0.626435,0.960193,0.593699,0.410052,-0.935768,0.339117,0.631381,0.942198,0.594886
EX-001-R004,1.383333,0.633107,0.945084,0.599162,0.400328,-0.906554,0.327814,0.637822,0.940793,0.600058
EX-001-R004,1.400000,0.639621,0.930679,0.604441,0.390828,-0.864296,0.316728,0.644218,0.939373,0.605161
EX-001-R004,1.416667,0.645982,0.917171,0.609541,0.381661,-0.810460,0.305970,0.650569,0.937936,0.610192
EX-001-R004,1.433333,0.652198,0.904727,0.614468,0.372925,-0.746637,0.295637,0.656875,0.936483,0.615152
EX-001-R004,1.450000,0.658276,0.893486,0.619232,0.364703,-0.674511,0.285814,0.663135,0.935013,0.620040
EX-001-R004,1.466667,0.664227,0.883555,0.623841,0.357064,-0.595826,0.276570,0.669350,0.933528,0.624857
EX-001-R004,1.483333,0.670062,0.875016,0.628307,0.350064,-0.512346,0.267963,0.675518,0.932026,0.629600
EX-001-R004,1.500000,0.675791,0.867919,0.632641,0.343743,-0.425830,0.260032,0.681639,0.930508,0.634270
EX-001-R004,1.516667,0.681426,0.862286,0.636854,0.338127,-0.337994,0.252804,0.687712,0.928973,0.638867
EX-001-R004,1.533333,0.686980,0.858111,0.640959,0.333226,-0.250488,0.246291,0.693738,0.927423,0.643389
EX-001-R004,1.550000,0.692464,0.855363,0.644967,0.329040,-0.164866,0.240492,0.699716,0.925857,0.647837
EX-001-R004,1.566667,0.697890,0.853987,0.648891,0.325551,-0.082568,0.235391,0.705645,0.924274,0.652210
EX-001-R004,1.583333,0.703268,0.853905,0.652740,0.322733,-0.004897,0.230961,0.711525,0.922676,0.656507
EX-001-R004,1.600000,0.708611,0.855022,0.656526,0.320548,0.066997,0.227164,0.717356,0.921061,0.660729
EX-001-R004,1.616667,0.713927,0.857224,0.660259,0.318946,0.132126,0.223953,0.723137,0.919430,0.664874
EX-001-R004,1.633333,0.719225,0.860385,0.663946,0.317873,0.189677,0.221273,0.728868,0.917784,0.668943
EX-001-R004,1.650000,0.724512,0.864369,0.667597,0.317264,0.239013,0.219059,0.734548,0.916121,0.672935
EX-001-R004,1.666667,0.729797,0.869030,0.671218,0.317052,0.279678,0.217245,0.740177,0.914443,0.676850
EX-001-R004,1.683333,0.735083,0.874220,0.674814,0.317165,0.311395,0.215758,0.745755,0.912749,0.680687
EX-001-R004,1.700000,0.740375,0.879788,0.678390,0.317527,0.334061,0.214524,0.751280,0.911039,0.684446
EX-001-R004,1.716667,0.745676,0.885583,0.681947,0.318063,0.347737,0.213469,0.756754,0.909313,0.688126
EX-001-R004,1.733333,0.750987,0.891461,0.685489,0.318699,0.352645,0.212517,0.762175,0.907571,0.691728
EX-001-R004,1.750000,0.756310,0.897280,0.689016,0.319362,0.349147,0.211595,0.767544,0.905814,0.695251
EX-001-R004,1.766667,0.761643,0.902909,0.692527,0.319981,0.337737,0.210635,0.772858,0.904041,0.698695
EX-001-R004,1.783333,0.766985,0.908226,0.696019,0.320490,0.319024,0.209570,0.778120,0.902252,0.702060
EX-001-R004,1.800000,0.772332,0.913121,0.699492,0.320829,0.293712,0.208340,0.783327,0.900447,0.705344
EX-001-R004,1.816667,0.777681,0.917498,0.702940,0.320943,0.262587,0.206890,0.788480,0.898627,0.708549
EX-001-R004,1.833333,0.783027,0.921272,0.706359,0.320782,0.226495,0.205171,0.793578,0.896791,0.711674
EX-001-R004,1.850000,0.788366,0.924378,0.709745,0.320307,0.186327,0.203144,0.798621,0.894940,0.714718
EX-001-R004,1.866667,0.793690,0.926761,0.713091,0.319483,0.142998,0.200775,0.803608,0.893073,0.717681
EX-001-R004,1.883333,0.798995,0.928385,0.716392,0.318283,0.097429,0.198037,0.808540,0.891191,0.720563
EX-001-R004,1.900000,0.804273,0.929227,0.719640,0.316690,0.050535,0.194912,0.813416,0.889293,0.723364
EX-001-R004,1.916667,0.809518,0.929281,0.722830,0.314692,0.003202,0.191390,0.818235,0.887379,0.726085
EX-001-R004,1.933333,0.814723,0.928552,0.725955,0.312285,-0.043721,0.187469,0.822997,0.885451,0.728723
EX-001-R004,1.950000,0.819881,0.927061,0.729007,0.309474,-0.089437,0.183151,0.827702,0.883507,0.731280
EX-001-R004,1.966667,0.824985,0.924841,0.731981,0.306269,-0.133216,0.178447,0.832349,0.881547,0.733755
EX-001-R004,1.983333,0.830030,0.921934,0.734871,0.302686,-0.174397,0.173375,0.836939,0.879573,0.736149
EX-001-R004,2.000000,0.835009,0.918394,0.737670,0.298746,-0.212405,0.167957,0.841471,0.877583,0.738460
EX-001-R004,2.016667,0.839917,0.914282,0.740374,0.294477,-0.246748,0.162220,0.845944,0.875577,0.740690
EX-001-R004,2.033333,0.844749,0.909665,0.742977,0.289909,-0.277028,0.156195,0.850359,0.873557,0.742837
EX-001-R004,2.050000,0.849500,0.904616,0.745476,0.285077,-0.302940,0.149918,0.854714,0.871521,0.744902
EX-001-R004,2.066667,0.854167,0.899211,0.747866,0.280017,-0.324271,0.143424,0.859010,0.869471,0.746884
EX-001-R004,2.083333,0.858747,0.893530,0.750145,0.274768,-0.340903,0.136754,0.863247,0.867405,0.748784
EX-001-R004,2.100000,0.863236,0.887649,0.752311,0.269368,-0.352808,0.129948,0.867423,0.865324,0.750602
EX-001-R004,2.116667,0.867634,0.881649,0.754362,0.263859,-0.360041,0.123045,0.871539,0.863228,0.752337
EX-001-R004,2.133333,0.871938,0.875603,0.756297,0.258279,-0.362739,0.116086,0.875595,0.861117,0.753990
EX-001-R004,2.150000,0.876150,0.869585,0.758115,0.252666,-0.361112,0.109109,0.879590,0.858991,0.755560
EX-001-R004,2.166667,0.880267,0.863661,0.759818,0.247056,-0.355436,0.102151,0.883524,0.856851,0.757048
EX-001-R004,2.183333,0.884292,0.857893,0.761405,0.241485,-0.346042,0.095248,0.887396,0.854695,0.758453
EX-001-R004,2.200000,0.888225,0.852338,0.762879,0.235982,-0.333313,0.088430,0.891207,0.852525,0.759776
EX-001-R004,2.216667,0.892068,0.847044,0.764241,0.230577,-0.317669,0.081727,0.894956,0.850339,0.761017
EX-001-R004,2.233333,0.895823,0.842051,0.765494,0.225293,-0.299558,0.075164,0.898643,0.848139,0.762175
EX-001-R004,2.250000,0.899492,0.837393,0.766640,0.220152,-0.279449,0.068762,0.902268,0.845924,0.763250
EX-001-R004,2.266667,0.903078,0.833096,0.767682,0.215170,-0.257824,0.062539,0.905829,0.843695,0.764244
EX-001-R004,2.283333,0.906584,0.829177,0.768624,0.210361,-0.235161,0.056508,0.909328,0.841451,0.765155
EX-001-R004,2.300000,0.910013,0.825645,0.769469,0.205734,-0.211936,0.050678,0.912764,0.839192,0.765984
EX-001-R004,2.316667,0.913368,0.822501,0.770220,0.201293,-0.188607,0.045056,0.916136,0.836919,0.766732
EX-001-R004,2.333333,0.916652,0.819741,0.770880,0.197040,-0.165610,0.039643,0.919445,0.834631,0.767398
EX-001-R004,2.350000,0.919868,0.817352,0.771454,0.192971,-0.143350,0.034436,0.922690,0.832329,0.767981
EX-001-R004,2.366667,0.923019,0.815315,0.771945,0.189082,-0.122200,0.029431,0.925871,0.830012,0.768484
EX-001-R004,2.383333,0.926109,0.813607,0.772355,0.185363,-0.102493,0.024619,0.928987,0.827681,0.768905
EX-001-R004,2.400000,0.929139,0.812198,0.772688,0.181803,-0.084516,0.019989,0.932039,0.825336,0.769245
EX-001-R004,2.416667,0.932112,0.811057,0.772947,0.178387,-0.068513,0.015526,0.935026,0.822976,0.769504
EX-001-R004,2.433333,0.935030,0.810145,0.773134,0.175099,-0.054677,0.011216,0.937949,0.820602,0.769682
EX-001-R004,2.450000,0.937896,0.809426,0.773251,0.171921,-0.043155,0.007040,0.940806,0.818213,0.769780
EX-001-R004,2.466667,0.940710,0.808859,0.773301,0.168834,-0.034043,0.002980,0.943598,0.815811,0.769797
EX-001-R004,2.483333,0.943473,0.808402,0.773285,0.165818,-0.027390,-0.000984,0.946324,0.813394,0.769734
EX-001-R004,2.500000,0.946187,0.808016,0.773203,0.162853,-0.023197,-0.004871,0.948985,0.810963,0.769592
EX-001-R004,2.516667,0.948853,0.807658,0.773058,0.159919,-0.021424,-0.008701,0.951579,0.808518,0.769369
EX-001-R004,2.533333,0.951469,0.807292,0.772850,0.156996,-0.021987,-0.012494,0.954108,0.806059,0.769067
EX-001-R004,2.550000,0.954037,0.806879,0.772579,0.154064,-0.024767,-0.016268,0.956570,0.803586,0.768687
EX-001-R004,2.566667,0.956555,0.806386,0.772245,0.151105,-0.029612,-0.020043,0.958966,0.801099,0.768227
EX-001-R004,2.583333,0.959024,0.805780,0.771848,0.148102,-0.036339,-0.023833,0.961296,0.798598,0.767689
EX-001-R004,2.600000,0.961441,0.805034,0.771387,0.145040,-0.044743,-0.027655,0.963558,0.796084,0.767073
EX-001-R004,2.616667,0.963806,0.804124,0.770862,0.141905,-0.054601,-0.031522,0.965754,0.793555,0.766379
EX-001-R004,2.633333,0.966118,0.803030,0.770271,0.138684,-0.065675,-0.035445,0.967882,0.791013,0.765608
EX-001-R004,2.650000,0.968374,0.801734,0.769614,0.135369,-0.077716,-0.039434,0.969944,0.788457,0.764759
EX-001-R004,2.666667,0.970573,0.800227,0.768889,0.131951,-0.090475,-0.043496,0.971938,0.785887,0.763834
EX-001-R004,2.683333,0.972713,0.798498,0.768095,0.128425,-0.103701,-0.047637,0.973864,0.783304,0.762832
EX-001-R004,2.700000,0.974793,0.796546,0.767230,0.124786,-0.117147,-0.051859,0.975723,0.780707,0.761754
EX-001-R004,2.716667,0.976810,0.794369,0.766294,0.121034,-0.130579,-0.056165,0.977515,0.778096,0.760601
EX-001-R004,2.733333,0.978763,0.791973,0.765285,0.117168,-0.143771,-0.060554,0.979238,0.775472,0.759372
EX-001-R004,2.750000,0.980650,0.789365,0.764201,0.113191,-0.156518,-0.065022,0.980893,0.772835,0.758068
EX-001-R004,2.766667,0.982468,0.786554,0.763042,0.109106,-0.168629,-0.069565,0.982480,0.770184,0.756691
EX-001-R004,2.783333,0.984217,0.783555,0.761806,0.104921,-0.179939,-0.074179,0.983999,0.767520,0.755239
EX-001-R004,2.800000,0.985894,0.780383,0.760491,0.100640,-0.190303,-0.078854,0.985450,0.764842,0.753714
EX-001-R004,2.816667,0.987499,0.777057,0.759098,0.096273,-0.199601,-0.083583,0.986832,0.762151,0.752115
EX-001-R004,2.833333,0.989029,0.773594,0.757626,0.091828,-0.207739,-0.088356,0.988146,0.759447,0.750444
EX-001-R004,2.850000,0.990484,0.770017,0.756073,0.087316,-0.214648,-0.093163,0.989391,0.756730,0.748701
EX-001-R004,2.866667,0.991864,0.766346,0.754440,0.082747,-0.220286,-0.097993,0.990567,0.753999,0.746887
EX-001-R004,2.883333,0.993166,0.762602,0.752726,0.078132,-0.224633,-0.102834,0.991674,0.751256,0.745001
EX-001-R004,2.900000,0.994390,0.758807,0.750931,0.073482,-0.227695,-0.107676,0.992713,0.748499,0.743045
EX-001-R004,2.916667,0.995537,0.754982,0.749056,0.068808,-0.229500,-0.112506,0.993683,0.745730,0.741019
EX-001-R004,2.933333,0.996606,0.751147,0.747101,0.064121,-0.230096,-0.117315,0.994583,0.742947,0.738923
EX-001-R004,2.950000,0.997596,0.747321,0.745066,0.059431,-0.229552,-0.122090,0.995415,0.740152,0.736758
EX-001-R004,2.966667,0.998509,0.743522,0.742952,0.054748,-0.227952,-0.126822,0.996178,0.737344,0.734525
EX-001-R004,2.983333,0.999344,0.739765,0.740761,0.050081,-0.225393,-0.131502,0.996871,0.734523,0.732224
EX-001-R004,3.000000,1.000101,0.736065,0.738492,0.045438,-0.221987,-0.136120,0.997495,0.731689,0.729856
EX-001-R004,3.016667,1.000781,0.732435,0.736148,0.040827,-0.217852,-0.140669,0.998050,0.728842,0.727421
EX-001-R004,3.033333,1.001386,0.728883,0.733729,0.036254,-0.213115,-0.145143,0.998535,0.725983,0.724920
EX-001-R004,3.050000,1.001914,0.725418,0.731236,0.031724,-0.207905,-0.149536,0.998952,0.723111,0.722353
EX-001-R004,3.066667,1.002368,0.722045,0.728672,0.027242,-0.202353,-0.153843,0.999298,0.720227,0.719722
EX-001-R004,3.083333,1.002748,0.718768,0.726038,0.022810,-0.196590,-0.158060,0.999576,0.717330,0.717026
EX-001-R004,3.100000,1.003056,0.715589,0.723335,0.018431,-0.190742,-0.162186,0.999784,0.714421,0.714267
EX-001-R004,3.116667,1.003291,0.712507,0.720564,0.014106,-0.184932,-0.166220,0.999922,0.711499,0.711444
EX-001-R004,3.133333,1.003455,0.709519,0.717728,0.009834,-0.179274,-0.170160,0.999991,0.708565,0.708559
EX-001-R004,3.150000,1.003548,0.706621,0.714828,0.005615,-0.173873,-0.174008,0.999991,0.705619,0.705613
EX-001-R004,3.166667,1.003572,0.703808,0.711866,0.001447,-0.168825,-0.177766,0.999921,0.702660,0.702605
EX-001-R004,3.183333,1.003528,0.701071,0.708842,-0.002673,-0.164213,-0.181435,0.999782,0.699690,0.699537
EX-001-R004,3.200000,1.003415,0.698402,0.705758,-0.006748,-0.160110,-0.185019,0.999574,0.696707,0.696410
EX-001-R004,3.216667,1.003236,0.695793,0.702616,-0.010783,-0.156575,-0.188522,0.999296,0.693712,0.693223
EX-001-R004,3.233333,1.002989,0.693232,0.699417,-0.014781,-0.153651,-0.191948,0.998948,0.690705,0.689978
EX-001-R004,3.250000,1.002677,0.690709,0.696162,-0.018748,-0.151373,-0.195301,0.998531,0.687686,0.686676
EX-001-R004,3.266667,1.002299,0.688213,0.692852,-0.022688,-0.149757,-0.198587,0.998045,0.684655,0.683316
EX-001-R004,3.283333,1.001855,0.685733,0.689488,-0.026608,-0.148812,-0.201811,0.997490,0.681612,0.679901
EX-001-R004,3.300000,1.001347,0.683257,0.686072,-0.030512,-0.148529,-0.204977,0.996865,0.678557,0.676430
EX-001-R004,3.316667,1.000773,0.680776,0.682604,-0.034405,-0.148893,-0.208091,0.996171,0.675490,0.672904
EX-001-R004,3.333333,1.000135,0.678278,0.679085,-0.038293,-0.149873,-0.211157,0.995408,0.672412,0.669324
EX-001-R004,3.350000,0.999432,0.675754,0.675515,-0.042181,-0.151432,-0.214181,0.994576,0.669322,0.665692
EX-001-R004,3.366667,0.998664,0.673195,0.671896,-0.046073,-0.153525,-0.217167,0.993674,0.666221,0.662007
EX-001-R004,3.383333,0.997831,0.670594,0.668227,-0.049973,-0.156097,-0.220119,0.992704,0.663108,0.658270
EX-001-R004,3.400000,0.996933,0.667942,0.664510,-0.053885,-0.159090,-0.223041,0.991665,0.659983,0.654482
EX-001-R004,3.416667,0.995970,0.665235,0.660744,-0.057813,-0.162440,-0.225935,0.990557,0.656847,0.650644
EX-001-R004,3.433333,0.994940,0.662467,0.656931,-0.061759,-0.166080,-0.228804,0.989380,0.653700,0.646757
EX-001-R004,3.450000,0.993845,0.659634,0.653070,-0.065725,-0.169944,-0.231651,0.988134,0.650541,0.642822
EX-001-R004,3.466667,0.992683,0.656735,0.649162,-0.069713,-0.173962,-0.234476,0.986820,0.647371,0.638838
EX-001-R004,3.483333,0.991454,0.653767,0.645207,-0.073724,-0.178066,-0.237281,0.985437,0.644189,0.634808
EX-001-R004,3.500000,0.990158,0.650731,0.641206,-0.077758,-0.182191,-0.240067,0.983986,0.640997,0.630732
EX-001-R004,3.516667,0.988795,0.647626,0.637159,-0.081816,-0.186274,-0.242832,0.982466,0.637793,0.626610
EX-001-R004,3.533333,0.987363,0.644455,0.633066,-0.085896,-0.190257,-0.245576,0.980879,0.634578,0.622444
EX-001-R004,3.550000,0.985863,0.641221,0.628928,-0.089998,-0.194086,-0.248298,0.979223,0.631353,0.618235
EX-001-R004,3.566667,0.984295,0.637925,0.624744,-0.094120,-0.197713,-0.250997,0.977499,0.628116,0.613983
EX-001-R004,3.583333,0.982657,0.634574,0.620516,-0.098260,-0.201096,-0.253670,0.975707,0.624868,0.609689
EX-001-R004,3.600000,0.980950,0.631170,0.616245,-0.102416,-0.204199,-0.256314,0.973848,0.621610,0.605353
EX-001-R004,3.616667,0.979173,0.627721,0.611929,-0.106585,-0.206993,-0.258929,0.971920,0.618341,0.600978
EX-001-R004,3.633333,0.977327,0.624230,0.607571,-0.110765,-0.209457,-0.261509,0.969926,0.615061,0.596563
EX-001-R004,3.650000,0.975412,0.620703,0.603170,-0.114952,-0.211576,-0.264053,0.967864,0.611770,0.592110
EX-001-R004,3.666667,0.973426,0.617148,0.598727,-0.119143,-0.213343,-0.266557,0.965735,0.608469,0.587619
EX-001-R004,3.683333,0.971370,0.613568,0.594243,-0.123335,-0.214754,-0.269018,0.963538,0.605157,0.583092
EX-001-R004,3.700000,0.969245,0.609971,0.589720,-0.127526,-0.215817,-0.271433,0.961275,0.601835,0.578529
EX-001-R004,3.716667,0.967050,0.606362,0.585156,-0.131710,-0.216541,-0.273798,0.958945,0.598502,0.573930
EX-001-R004,3.733333,0.964785,0.602747,0.580554,-0.135887,-0.216943,-0.276111,0.956549,0.595159,0.569298
EX-001-R004,3.750000,0.962451,0.599129,0.575915,-0.140052,-0.217043,-0.278368,0.954086,0.591805,0.564633
EX-001-R004,3.766667,0.960047,0.595515,0.571239,-0.144203,-0.216868,-0.280567,0.951557,0.588441,0.559935
EX-001-R004,3.783333,0.957575,0.591907,0.566527,-0.148337,-0.216446,-0.282705,0.948961,0.585067,0.555206
EX-001-R004,3.800000,0.955034,0.588311,0.561781,-0.152452,-0.215808,-0.284779,0.946300,0.581683,0.550447
EX-001-R004,3.816667,0.952425,0.584727,0.557001,-0.156546,-0.214988,-0.286789,0.943573,0.578289,0.545658
EX-001-R004,3.833333,0.949748,0.581160,0.552189,-0.160618,-0.214022,-0.288732,0.940781,0.574885,0.540840
EX-001-R004,3.850000,0.947004,0.577611,0.547345,-0.164665,-0.212943,-0.290606,0.937923,0.571470,0.535995
EX-001-R004,3.866667,0.944192,0.574082,0.542472,-0.168687,-0.211789,-0.292411,0.935000,0.568046,0.531123
EX-001-R004,3.883333,0.941314,0.570572,0.537569,-0.172682,-0.210595,-0.294145,0.932012,0.564612,0.526225
