Run_ID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,Drive,Snap,Glare
EX-001-R001,2.050000,0.697248,2.105695,0.670496,0.968919,1.977023,0.907629,0.854714,0.871521,0.744902
EX-001-R001,2.066667,0.713636,2.138887,0.685831,0.983236,1.991515,0.920077,0.859010,0.869471,0.746884
EX-001-R001,2.083333,0.730263,2.172320,0.701373,0.997624,2.005971,0.932557,0.863247,0.867405,0.748784
EX-001-R001,2.100000,0.747131,2.205993,0.717124,1.012081,2.020393,0.945067,0.867423,0.865324,0.750602
EX-001-R001,2.116667,0.764241,2.239906,0.733084,1.026606,2.034781,0.957606,0.871539,0.863228,0.752337
EX-001-R001,2.133333,0.781594,2.274058,0.749254,1.041200,2.049133,0.970173,0.875595,0.861117,0.753990
EX-001-R001,2.150000,0.799192,2.308449,0.765633,1.055859,2.063449,0.982765,0.879590,0.858991,0.755560
EX-001-R001,2.166667,0.817035,2.343078,0.782223,1.070585,2.077730,0.995383,0.883524,0.856851,0.757048
EX-001-R001,2.183333,0.835124,2.377944,0.799024,1.085375,2.091975,1.008024,0.887396,0.854695,0.758453
EX-001-R001,2.200000,0.853462,2.413047,0.816035,1.100228,2.106184,1.020687,0.891207,0.852525,0.759776
EX-001-R001,2.216667,0.872047,2.448387,0.833258,1.115144,2.120356,1.033370,0.894956,0.850339,0.761017
EX-001-R001,2.233333,0.890883,2.483962,0.850692,1.130121,2.134492,1.046073,0.898643,0.848139,0.762175
EX-001-R001,2.250000,0.909969,2.519771,0.868339,1.145159,2.148590,1.058794,0.902268,0.845924,0.763250
EX-001-R001,2.266667,0.929306,2.555816,0.886198,1.160256,2.162652,1.071531,0.905829,0.843695,0.764244
EX-001-R001,2.283333,0.948896,2.592094,0.904269,1.175412,2.176676,1.084284,0.909328,0.841451,0.765155
EX-001-R001,2.300000,0.968740,2.628605,0.922553,1.190625,2.190663,1.097050,0.912764,0.839192,0.765984
EX-001-R001,2.316667,0.988838,2.665348,0.941051,1.205894,2.204611,1.109829,0.916136,0.836919,0.766732
EX-001-R001,2.333333,1.009192,2.702323,0.959761,1.221218,2.218522,1.122619,0.919445,0.834631,0.767398
EX-001-R001,2.350000,1.029802,2.739530,0.978684,1.236596,2.232394,1.135419,0.922690,0.832329,0.767981
EX-001-R001,2.366667,1.050669,2.776967,0.997822,1.252027,2.246227,1.148227,0.925871,0.830012,0.768484
EX-001-R001,2.383333,1.071794,2.814634,1.017172,1.267510,2.260022,1.161042,0.928987,0.827681,0.768905
EX-001-R001,2.400000,1.093178,2.852531,1.036737,1.283044,2.273778,1.173863,0.932039,0.825336,0.769245
EX-001-R001,2.416667,1.114822,2.890655,1.056515,1.298628,2.287494,1.186688,0.935026,0.822976,0.769504
EX-001-R001,2.433333,1.136727,2.929008,1.076507,1.314260,2.301171,1.199516,0.937949,0.820602,0.769682
EX-001-R001,2.450000,1.158892,2.967588,1.096712,1.329940,2.314808,1.212345,0.940806,0.818213,0.769780
EX-001-R001,2.466667,1.181320,3.006395,1.117132,1.345667,2.328404,1.225175,0.943598,0.815811,0.769797
EX-001-R001,2.483333,1.204011,3.045428,1.137765,1.361439,2.341961,1.238004,0.946324,0.813394,0.769734
EX-001-R001,2.500000,1.226965,3.084686,1.158613,1.377256,2.355477,1.250831,0.948985,0.810963,0.769592
EX-001-R001,2.516667,1.250183,3.124168,1.179674,1.393115,2.368952,1.263654,0.951579,0.808518,0.769369
EX-001-R001,2.533333,1.273667,3.163875,1.200948,1.409017,2.382387,1.276471,0.954108,0.806059,0.769067
EX-001-R001,2.550000,1.297416,3.203804,1.222436,1.424960,2.395780,1.289283,0.956570,0.803586,0.768687
EX-001-R001,2.566667,1.321432,3.243957,1.244138,1.440943,2.409131,1.302087,0.958966,0.801099,0.768227
EX-001-R001,2.583333,1.345715,3.284331,1.266052,1.456964,2.422441,1.314882,0.961296,0.798598,0.767689
EX-001-R001,2.600000,1.370265,3.324926,1.288180,1.473024,2.435709,1.327666,0.963558,0.796084,0.767073
EX-001-R001,2.616667,1.395084,3.365741,1.310521,1.489119,2.448935,1.340439,0.965754,0.793555,0.766379
EX-001-R001,2.633333,1.420171,3.406777,1.333074,1.505251,2.462119,1.353199,0.967882,0.791013,0.765608
EX-001-R001,2.650000,1.445528,3.448031,1.355840,1.521417,2.475260,1.365945,0.969944,0.788457,0.764759
EX-001-R001,2.666667,1.471155,3.489504,1.378818,1.537615,2.488358,1.378676,0.971938,0.785887,0.763834
EX-001-R001,2.683333,1.497053,3.531194,1.402008,1.553847,2.501413,1.391390,0.973864,0.783304,0.762832
EX-001-R001,2.700000,1.523221,3.573101,1.425409,1.570109,2.514425,1.404086,0.975723,0.780707,0.761754
EX-001-R001,2.716667,1.549661,3.615224,1.449022,1.586401,2.527393,1.416762,0.977515,0.778096,0.760601
EX-001-R001,2.733333,1.576373,3.657563,1.472845,1.602721,2.540318,1.429418,0.979238,0.775472,0.759372
EX-001-R001,2.750000,1.603358,3.700116,1.496879,1.619069,2.553198,1.442053,0.980893,0.772835,0.758068
EX-001-R001,2.766667,1.630615,3.742883,1.521124,1.635444,2.566035,1.454664,0.982480,0.770184,0.756691
EX-001-R001,2.783333,1.658146,3.785864,1.545578,1.651844,2.578827,1.467252,0.983999,0.767520,0.755239
EX-001-R001,2.800000,1.685950,3.829057,1.570242,1.668268,2.591574,1.479814,0.985450,0.764842,0.753714
EX-001-R001,2.816667,1.714029,3.872461,1.595114,1.684715,2.604277,1.492349,0.986832,0.762151,0.752115
EX-001-R001,2.833333,1.742382,3.916077,1.620195,1.701184,2.616934,1.504856,0.988146,0.759447,0.750444
EX-001-R001,2.850000,1.771010,3.959903,1.645484,1.717674,2.629546,1.517335,0.989391,0.756730,0.748701
EX-001-R001,2.866667,1.799913,4.003938,1.670980,1.734184,2.642113,1.529783,0.990567,0.753999,0.746887
EX-001-R001,2.883333,1.829091,4.048182,1.696684,1.750712,2.654634,1.542199,0.991674,0.751256,0.745001
EX-001-R001,2.900000,1.858546,4.092634,1.722593,1.767257,2.667109,1.554583,0.992713,0.748499,0.743045
EX-001-R001,2.916667,1.888276,4.137293,1.748709,1.783818,2.679538,1.566934,0.993683,0.745730,0.741019
EX-001-R001,2.933333,1.918283,4.182158,1.775030,1.800395,2.691920,1.579249,0.994583,0.742947,0.738923
EX-001-R001,2.950000,1.948566,4.227229,1.801555,1.816985,2.704256,1.591528,0.995415,0.740152,0.736758
EX-001-R001,2.966667,1.979126,4.272505,1.828285,1.833588,2.716545,1.603771,0.996178,0.737344,0.734525
EX-001-R001,2.983333,2.009962,4.317984,1.855218,1.850202,2.728787,1.615974,0.996871,0.734523,0.732224
EX-001-R001,3.000000,2.041076,4.363667,1.882353,1.866827,2.740982,1.628139,0.997495,0.731689,0.729856
EX-001-R001,3.016667,2.072467,4.409553,1.909691,1.883461,2.753129,1.640262,0.998050,0.728842,0.727421
EX-001-R001,3.033333,2.104135,4.455640,1.937230,1.900104,2.765229,1.652344,0.998535,0.725983,0.724920
EX-001-R001,3.050000,2.136081,4.501928,1.964970,1.916753,2.777281,1.664383,0.998952,0.723111,0.722353
EX-001-R001,3.066667,2.168305,4.548416,1.992909,1.933408,2.789285,1.676379,0.999298,0.720227,0.719722
EX-001-R001,3.083333,2.200806,4.595103,2.021048,1.950067,2.801240,1.688329,0.999576,0.717330,0.717026
EX-001-R001,3.100000,2.233585,4.641989,2.049386,1.966731,2.813147,1.700234,0.999784,0.714421,0.714267
EX-001-R001,3.116667,2.266641,4.689073,2.077920,1.983396,2.825005,1.712091,0.999922,0.711499,0.711444
EX-001-R001,3.133333,2.299976,4.736353,2.106652,2.000062,2.836815,1.723900,0.999991,0.708565,0.708559
EX-001-R001,3.150000,2.333588,4.783829,2.135580,2.016729,2.848575,1.735661,0.999991,0.705619,0.705613
EX-001-R001,3.166667,2.367478,4.831501,2.164703,2.033394,2.860286,1.747371,0.999921,0.702660,0.702605
EX-001-R001,3.183333,2.401645,4.879366,2.194020,2.050057,2.871948,1.759030,0.999782,0.699690,0.699537
EX-001-R001,3.200000,2.436091,4.927426,2.223530,2.066717,2.883559,1.770637,0.999574,0.696707,0.696410
EX-001-R001,3.216667,2.470814,4.975678,2.253234,2.083372,2.895121,1.782190,0.999296,0.693712,0.693223
EX-001-R001,3.233333,2.505814,5.024122,2.283128,2.100021,2.906633,1.793690,0.998948,0.690705,0.689978
EX-001-R001,3.250000,2.541092,5.072756,2.313214,2.116663,2.918094,1.805134,0.998531,0.687686,0.686676
EX-001-R001,3.266667,2.576647,5.121582,2.343489,2.133297,2.929505,1.816523,0.998045,0.684655,0.683316
EX-001-R001,3.283333,2.612479,5.170596,2.373954,2.149922,2.940866,1.827855,0.997490,0.681612,0.679901
EX-001-R001,3.300000,2.648588,5.219799,2.404606,2.166536,2.952175,1.839129,0.996865,0.678557,0.676430
EX-001-R001,3.316667,2.684973,5.269189,2.435445,2.183139,2.963433,1.850344,0.996171,0.675490,0.672904
EX-001-R001,3.333333,2.721635,5.318767,2.466470,2.199729,2.974640,1.861499,0.995408,0.672412,0.669324
EX-001-R001,3.350000,2.758574,5.368530,2.497680,2.216306,2.985795,1.872594,0.994576,0.669322,0.665692
EX-001-R001,3.366667,2.795788,5.418478,2.529073,2.232867,2.996899,1.883627,0.993674,0.666221,0.662007
EX-001-R001,3.383333,2.833278,5.468611,2.560650,2.249412,3.007951,1.894599,0.992704,0.663108,0.658270
EX-001-R001,3.400000,2.871044,5.518927,2.592409,2.265940,3.018950,1.905507,0.991665,0.659983,0.654482
EX-001-R001,3.416667,2.909085,5.569425,2.624348,2.282449,3.029898,1.916351,0.990557,0.656847,0.650644
EX-001-R001,3.433333,2.947401,5.620105,2.656467,2.298939,3.040793,1.927130,0.989380,0.653700,0.646757
EX-001-R001,3.450000,2.985991,5.670965,2.688764,2.315408,3.051635,1.937844,0.988134,0.650541,0.642822
EX-001-R001,3.466667,3.024855,5.722006,2.721239,2.331855,3.062425,1.948491,0.986820,0.647371,0.638838
EX-001-R001,3.483333,3.063993,5.773225,2.753890,2.348279,3.073161,1.959071,0.985437,0.644189,0.634808
EX-001-R001,3.500000,3.103404,5.824623,2.786716,2.364678,3.083845,1.969583,0.983986,0.640997,0.630732
EX-001-R001,3.516667,3.143088,5.876197,2.819717,2.381053,3.094474,1.980027,0.982466,0.637793,0.626610
EX-001-R001,3.533333,3.183045,5.927948,2.852890,2.397401,3.105051,1.990401,0.980879,0.634578,0.622444
EX-001-R001,3.550000,3.223274,5.979874,2.886235,2.413721,3.115573,2.000705,0.979223,0.631353,0.618235
EX-001-R001,3.566667,3.263774,6.031975,2.919751,2.430013,3.126042,2.010938,0.977499,0.628116,0.613983
EX-001-R001,3.583333,3.304545,6.084249,2.953436,2.446275,3.136456,2.021099,0.975707,0.624868,0.609689
EX-001-R001,3.600000,3.345587,6.136696,2.987289,2.462505,3.146817,2.031188,0.973848,0.621610,0.605353
EX-001-R001,3.616667,3.386899,6.189315,3.021309,2.478704,3.157122,2.041205,0.971920,0.618341,0.600978
EX-001-R001,3.633333,3.428480,6.242104,3.055495,2.494869,3.167373,2.051148,0.969926,0.615061,0.596563
EX-001-R001,3.650000,3.470330,6.295064,3.089845,2.511001,3.177569,2.061016,0.967864,0.611770,0.592110
EX-001-R001,3.666667,3.512448,6.348192,3.124359,2.527096,3.187711,2.070810,0.965735,0.608469,0.587619
EX-001-R001,3.683333,3.554834,6.401489,3.159034,2.543155,3.197796,2.080528,0.963538,0.605157,0.583092
EX-001-R001,3.700000,3.597487,6.454953,3.193870,2.559176,3.207827,2.090170,0.961275,0.601835,0.578529
EX-001-R001,3.716667,3.640406,6.508583,3.228866,2.575159,3.217802,2.099736,0.958945,0.598502,0.573930
EX-001-R001,3.733333,3.683591,6.562378,3.264020,2.591101,3.227721,2.109224,0.956549,0.595159,0.569298
EX-001-R001,3.750000,3.727041,6.616338,3.299330,2.607003,3.237585,2.118634,0.954086,0.591805,0.564633
EX-001-R001,3.766667,3.770756,6.670461,3.334796,2.622862,3.247392,2.127967,0.951557,0.588441,0.559935
EX-001-R001,3.783333,3.814734,6.724747,3.370417,2.638678,3.257143,2.137220,0.948961,0.585067,0.555206
EX-001-R001,3.800000,3.858975,6.779194,3.406190,2.654450,3.266838,2.146394,0.946300,0.581683,0.550447
EX-001-R001,3.816667,3.903478,6.833802,3.442115,2.670176,3.276476,2.155488,0.943573,0.578289,0.545658
EX-001-R001,3.833333,3.948242,6.888570,3.478190,2.685856,3.286058,2.164502,0.940781,0.574885,0.540840
EX-001-R001,3.850000,3.993267,6.943496,3.514414,2.701488,3.295582,2.173436,0.937923,0.571470,0.535995
EX-001-R001,3.866667,4.038551,6.998580,3.550785,2.717071,3.305049,2.182288,0.935000,0.568046,0.531123
EX-001-R001,3.883333,4.084094,7.053821,3.587303,2.732604,3.314460,2.191058,0.932012,0.564612,0.526225
EX-001-R001,3.900000,4.129896,7.109218,3.623965,2.748087,3.323812,2.199747,0.928960,0.561168,0.521303
EX-001-R001,3.916667,4.175955,7.164770,3.660771,2.763518,3.333108,2.208352,0.925843,0.557714,0.516356
EX-001-R001,3.933333,4.222270,7.220476,3.697719,2.778896,3.342345,2.216876,0.922661,0.554251,0.511386
EX-001-R001,3.950000,4.268840,7.276334,3.734808,2.794219,3.351525,2.225315,0.919416,0.550778,0.506394
EX-001-R001,3.966667,4.315665,7.332345,3.772035,2.809488,3.360646,2.233672,0.916107,0.547296,0.501381
